구,연월,거주인구
강동구,2021-02,468815.0
종로구,2021-03,156567.0
중구,2021-03,133708.0
용산구,2021-03,243336.0
성동구,2021-03,298421.0
광진구,2021-03,356191.0
동대문구,2021-03,352570.0
중랑구,2021-03,396807.0
성북구,2021-03,444295.0
강북구,2021-03,307537.0
도봉구,2021-03,323752.0
노원구,2021-03,522225.0
은평구,2021-03,479607.0
서대문구,2021-03,318814.0
마포구,2021-03,378216.0
양천구,2021-03,456019.0
강서구,2021-03,582804.0
구로구,2021-03,426675.0
금천구,2021-03,244564.0
영등포구,2021-03,403070.0
동작구,2021-03,398205.0
관악구,2021-03,504140.0
서초구,2021-03,425103.0
강남구,2021-03,539538.0
송파구,2021-03,667115.0
강동구,2021-03,468815.0
종로구,2021-04,155106.0
중구,2021-04,132259.0
용산구,2021-04,240665.0
성동구,2021-04,295767.0
광진구,2021-04,355306.0
동대문구,2021-04,352259.0
중랑구,2021-04,394679.0
성북구,2021-04,443206.0
강북구,2021-04,306093.0
도봉구,2021-04,322419.0
노원구,2021-04,520005.0
은평구,2021-04,479409.0
서대문구,2021-04,317699.0
마포구,2021-04,379984.0
양천구,2021-04,454288.0
강서구,2021-04,582995.0
구로구,2021-04,424582.0
금천구,2021-04,244685.0
영등포구,2021-04,402375.0
동작구,2021-04,397231.0
관악구,2021-04,502698.0
서초구,2021-04,422174.0
강남구,2021-04,536107.0
송파구,2021-04,664341.0
강동구,2021-04,469094.0
종로구,2021-05,155106.0
중구,2021-05,132259.0
용산구,2021-05,240665.0
성동구,2021-05,295767.0
광진구,2021-05,355306.0
동대문구,2021-05,352259.0
중랑구,2021-05,394679.0
성북구,2021-05,443206.0
강북구,2021-05,306093.0
도봉구,2021-05,322419.0
노원구,2021-05,520005.0
은평구,2021-05,479409.0
서대문구,2021-05,317699.0
마포구,2021-05,379984.0
양천구,2021-05,454288.0
강서구,2021-05,582995.0
구로구,2021-05,424582.0
금천구,2021-05,244685.0
영등포구,2021-05,402375.0
동작구,2021-05,397231.0
관악구,2021-05,502698.0
서초구,2021-05,422174.0
강남구,2021-05,536107.0
송파구,2021-05,664341.0
강동구,2021-05,469094.0
종로구,2021-06,155106.0
중구,2021-06,132259.0
용산구,2021-06,240665.0
성동구,2021-06,295767.0
광진구,2021-06,355306.0
동대문구,2021-06,352259.0
중랑구,2021-06,394679.0
성북구,2021-06,443206.0
강북구,2021-06,306093.0
도봉구,2021-06,322419.0
노원구,2021-06,520005.0
은평구,2021-06,479409.0
서대문구,2021-06,317699.0
마포구,2021-06,379984.0
양천구,2021-06,454288.0
강서구,2021-06,582995.0
구로구,2021-06,424582.0
금천구,2021-06,244685.0
영등포구,2021-06,402375.0
동작구,2021-06,397231.0
관악구,2021-06,502698.0
서초구,2021-06,422174.0
강남구,2021-06,536107.0
송파구,2021-06,664341.0
강동구,2021-06,469094.0
종로구,2021-07,154318.0
중구,2021-07,131943.0
용산구,2021-07,238300.0
성동구,2021-07,294140.0
광진구,2021-07,353380.0
동대문구,2021-07,351626.0
중랑구,2021-07,393149.0
성북구,2021-07,441717.0
강북구,2021-07,304257.0
도봉구,2021-07,320711.0
노원구,2021-07,517038.0
은평구,2021-07,477961.0
서대문구,2021-07,316415.0
마포구,2021-07,379525.0
양천구,2021-07,452255.0
강서구,2021-07,581265.0
구로구,2021-07,422361.0
금천구,2021-07,244887.0
영등포구,2021-07,401814.0
동작구,2021-07,396122.0
관악구,2021-07,501572.0
서초구,2021-07,420045.0
강남구,2021-07,538075.0
송파구,2021-07,664996.0
강동구,2021-07,467997.0
종로구,2021-08,154318.0
중구,2021-08,131943.0
용산구,2021-08,238300.0
성동구,2021-08,294140.0
광진구,2021-08,353380.0
동대문구,2021-08,351626.0
중랑구,2021-08,393149.0
성북구,2021-08,441717.0
강북구,2021-08,304257.0
도봉구,2021-08,320711.0
노원구,2021-08,517038.0
은평구,2021-08,477961.0
서대문구,2021-08,316415.0
마포구,2021-08,379525.0
양천구,2021-08,452255.0
강서구,2021-08,581265.0
구로구,2021-08,422361.0
금천구,2021-08,244887.0
영등포구,2021-08,401814.0
동작구,2021-08,396122.0
관악구,2021-08,501572.0
서초구,2021-08,420045.0
강남구,2021-08,538075.0
송파구,2021-08,664996.0
강동구,2021-08,467997.0
종로구,2021-09,154318.0
중구,2021-09,131943.0
용산구,2021-09,238300.0
성동구,2021-09,294140.0
광진구,2021-09,353380.0
동대문구,2021-09,351626.0
중랑구,2021-09,393149.0
성북구,2021-09,441717.0
강북구,2021-09,304257.0
도봉구,2021-09,320711.0
노원구,2021-09,517038.0
은평구,2021-09,477961.0
서대문구,2021-09,316415.0
마포구,2021-09,379525.0
양천구,2021-09,452255.0
강서구,2021-09,581265.0
구로구,2021-09,422361.0
금천구,2021-09,244887.0
영등포구,2021-09,401814.0
동작구,2021-09,396122.0
관악구,2021-09,501572.0
서초구,2021-09,420045.0
강남구,2021-09,538075.0
송파구,2021-09,664996.0
강동구,2021-09,467997.0
종로구,2021-10,153789.0
중구,2021-10,131787.0
용산구,2021-10,237285.0
성동구,2021-10,292672.0
광진구,2021-10,352627.0
동대문구,2021-10,352006.0
중랑구,2021-10,391885.0
성북구,2021-10,440142.0
강북구,2021-10,302563.0
도봉구,2021-10,319373.0
노원구,2021-10,514946.0
은평구,2021-10,477173.0
서대문구,2021-10,315659.0
마포구,2021-10,378686.0
양천구,2021-10,450487.0
강서구,2021-10,579768.0
구로구,2021-10,421163.0
금천구,2021-10,244891.0
영등포구,2021-10,400908.0
동작구,2021-10,394364.0
관악구,2021-10,499449.0
서초구,2021-10,416167.0
강남구,2021-10,537800.0
송파구,2021-10,663965.0
강동구,2021-10,466472.0
종로구,2021-11,153789.0
중구,2021-11,131787.0
용산구,2021-11,237285.0
성동구,2021-11,292672.0
광진구,2021-11,352627.0
동대문구,2021-11,352006.0
중랑구,2021-11,391885.0
성북구,2021-11,440142.0
강북구,2021-11,302563.0
도봉구,2021-11,319373.0
노원구,2021-11,514946.0
은평구,2021-11,477173.0
서대문구,2021-11,315659.0
마포구,2021-11,378686.0
양천구,2021-11,450487.0
강서구,2021-11,579768.0
구로구,2021-11,421163.0
금천구,2021-11,244891.0
영등포구,2021-11,400908.0
동작구,2021-11,394364.0
관악구,2021-11,499449.0
서초구,2021-11,416167.0
강남구,2021-11,537800.0
송파구,2021-11,663965.0
강동구,2021-11,466472.0
종로구,2021-12,153789.0
중구,2021-12,131787.0
용산구,2021-12,237285.0
성동구,2021-12,292672.0
광진구,2021-12,352627.0
동대문구,2021-12,352006.0
중랑구,2021-12,391885.0
성북구,2021-12,440142.0
강북구,2021-12,302563.0
도봉구,2021-12,319373.0
노원구,2021-12,514946.0
은평구,2021-12,477173.0
서대문구,2021-12,315659.0
마포구,2021-12,378686.0
양천구,2021-12,450487.0
강서구,2021-12,579768.0
구로구,2021-12,421163.0
금천구,2021-12,244891.0
영등포구,2021-12,400908.0
동작구,2021-12,394364.0
관악구,2021-12,499449.0
서초구,2021-12,416167.0
강남구,2021-12,537800.0
송파구,2021-12,663965.0
강동구,2021-12,466472.0
종로구,2022-01,153684.0
중구,2022-01,131450.0
용산구,2022-01,236518.0
성동구,2022-01,291609.0
광진구,2022-01,353110.0
동대문구,2022-01,352592.0
중랑구,2022-01,393600.0
성북구,2022-01,442680.0
강북구,2022-01,300824.0
도봉구,2022-01,318100.0
노원구,2022-01,514445.0
은평구,2022-01,476013.0
서대문구,2022-01,317075.0
마포구,2022-01,378629.0
양천구,2022-01,449378.0
강서구,2022-01,578426.0
구로구,2022-01,419984.0
금천구,2022-01,244901.0
영등포구,2022-01,400241.0
동작구,2022-01,394649.0
관악구,2022-01,500336.0
서초구,2022-01,413677.0
강남구,2022-01,537338.0
송파구,2022-01,668261.0
강동구,2022-01,465097.0
종로구,2022-02,153684.0
중구,2022-02,131450.0
용산구,2022-02,236518.0
성동구,2022-02,291609.0
광진구,2022-02,353110.0
동대문구,2022-02,352592.0
중랑구,2022-02,393600.0
성북구,2022-02,442680.0
강북구,2022-02,300824.0
도봉구,2022-02,318100.0
노원구,2022-02,514445.0
은평구,2022-02,476013.0
서대문구,2022-02,317075.0
마포구,2022-02,378629.0
양천구,2022-02,449378.0
강서구,2022-02,578426.0
구로구,2022-02,419984.0
금천구,2022-02,244901.0
영등포구,2022-02,400241.0
동작구,2022-02,394649.0
관악구,2022-02,500336.0
서초구,2022-02,413677.0
강남구,2022-02,537338.0
송파구,2022-02,668261.0
강동구,2022-02,465097.0
종로구,2022-03,153684.0
중구,2022-03,131450.0
용산구,2022-03,236518.0
성동구,2022-03,291609.0
광진구,2022-03,353110.0
동대문구,2022-03,352592.0
중랑구,2022-03,393600.0
성북구,2022-03,442680.0
강북구,2022-03,300824.0
도봉구,2022-03,318100.0
노원구,2022-03,514445.0
은평구,2022-03,476013.0
서대문구,2022-03,317075.0
마포구,2022-03,378629.0
양천구,2022-03,449378.0
강서구,2022-03,578426.0
구로구,2022-03,419984.0
금천구,2022-03,244901.0
영등포구,2022-03,400241.0
동작구,2022-03,394649.0
관악구,2022-03,500336.0
서초구,2022-03,413677.0
강남구,2022-03,537338.0
송파구,2022-03,668261.0
강동구,2022-03,465097.0
종로구,2022-04,153255.0
중구,2022-04,131673.0
용산구,2022-04,236632.0
성동구,2022-04,290664.0
광진구,2022-04,352796.0
동대문구,2022-04,352743.0
중랑구,2022-04,393147.0
성북구,2022-04,443823.0
강북구,2022-04,300246.0
도봉구,2022-04,316916.0
노원구,2022-04,512162.0
은평구,2022-04,477460.0
서대문구,2022-04,317515.0
마포구,2022-04,378290.0
양천구,2022-04,447738.0
강서구,2022-04,578465.0
구로구,2022-04,418709.0
금천구,2022-04,245231.0
영등포구,2022-04,399722.0
동작구,2022-04,395030.0
관악구,2022-04,500841.0
서초구,2022-04,411515.0
강남구,2022-04,536710.0
송파구,2022-04,668638.0
강동구,2022-04,465496.0
종로구,2022-05,153255.0
중구,2022-05,131673.0
용산구,2022-05,236632.0
성동구,2022-05,290664.0
광진구,2022-05,352796.0
동대문구,2022-05,352743.0
중랑구,2022-05,393147.0
성북구,2022-05,443823.0
강북구,2022-05,300246.0
도봉구,2022-05,316916.0
노원구,2022-05,512162.0
은평구,2022-05,477460.0
서대문구,2022-05,317515.0
마포구,2022-05,378290.0
양천구,2022-05,447738.0
강서구,2022-05,578465.0
구로구,2022-05,418709.0
금천구,2022-05,245231.0
영등포구,2022-05,399722.0
동작구,2022-05,395030.0
관악구,2022-05,500841.0
서초구,2022-05,411515.0
강남구,2022-05,536710.0
송파구,2022-05,668638.0
강동구,2022-05,465496.0
종로구,2022-06,153255.0
중구,2022-06,131673.0
용산구,2022-06,236632.0
성동구,2022-06,290664.0
광진구,2022-06,352796.0
동대문구,2022-06,352743.0
중랑구,2022-06,393147.0
성북구,2022-06,443823.0
강북구,2022-06,300246.0
도봉구,2022-06,316916.0
노원구,2022-06,512162.0
은평구,2022-06,477460.0
서대문구,2022-06,317515.0
마포구,2022-06,378290.0
양천구,2022-06,447738.0
강서구,2022-06,578465.0
구로구,2022-06,418709.0
금천구,2022-06,245231.0
영등포구,2022-06,399722.0
동작구,2022-06,395030.0
관악구,2022-06,500841.0
서초구,2022-06,411515.0
강남구,2022-06,536710.0
송파구,2022-06,668638.0
강동구,2022-06,465496.0
종로구,2022-07,151999.0
중구,2022-07,130764.0
용산구,2022-07,233734.0
성동구,2022-07,288941.0
광진구,2022-07,351073.0
동대문구,2022-07,353181.0
중랑구,2022-07,391110.0
성북구,2022-07,442596.0
강북구,2022-07,298622.0
도봉구,2022-07,314884.0
노원구,2022-07,509686.0
은평구,2022-07,474124.0
서대문구,2022-07,317159.0
마포구,2022-07,376062.0
양천구,2022-07,445270.0
강서구,2022-07,575813.0
구로구,2022-07,416570.0
금천구,2022-07,243872.0
영등포구,2022-07,398938.0
동작구,2022-07,392628.0
관악구,2022-07,500750.0
서초구,2022-07,409025.0
강남구,2022-07,534988.0
송파구,2022-07,665847.0
강동구,2022-07,464490.0
종로구,2022-08,151999.0
중구,2022-08,130764.0
용산구,2022-08,233734.0
성동구,2022-08,288941.0
광진구,2022-08,351073.0
동대문구,2022-08,353181.0
중랑구,2022-08,391110.0
성북구,2022-08,442596.0
강북구,2022-08,298622.0
도봉구,2022-08,314884.0
노원구,2022-08,509686.0
은평구,2022-08,474124.0
서대문구,2022-08,317159.0
마포구,2022-08,376062.0
양천구,2022-08,445270.0
강서구,2022-08,575813.0
구로구,2022-08,416570.0
금천구,2022-08,243872.0
영등포구,2022-08,398938.0
동작구,2022-08,392628.0
관악구,2022-08,500750.0
서초구,2022-08,409025.0
강남구,2022-08,534988.0
송파구,2022-08,665847.0
강동구,2022-08,464490.0
종로구,2022-09,151999.0
중구,2022-09,130764.0
용산구,2022-09,233734.0
성동구,2022-09,288941.0
광진구,2022-09,351073.0
동대문구,2022-09,353181.0
중랑구,2022-09,391110.0
성북구,2022-09,442596.0
강북구,2022-09,298622.0
도봉구,2022-09,314884.0
노원구,2022-09,509686.0
은평구,2022-09,474124.0
서대문구,2022-09,317159.0
마포구,2022-09,376062.0
양천구,2022-09,445270.0
강서구,2022-09,575813.0
구로구,2022-09,416570.0
금천구,2022-09,243872.0
영등포구,2022-09,398938.0
동작구,2022-09,392628.0
관악구,2022-09,500750.0
서초구,2022-09,409025.0
강남구,2022-09,534988.0
송파구,2022-09,665847.0
강동구,2022-09,464490.0
종로구,2022-10,152211.0
중구,2022-10,130785.0
용산구,2022-10,233284.0
성동구,2022-10,288234.0
광진구,2022-10,351252.0
동대문구,2022-10,353601.0
중랑구,2022-10,390140.0
성북구,2022-10,441984.0
강북구,2022-10,297702.0
도봉구,2022-10,313989.0
노원구,2022-10,508014.0
은평구,2022-10,470602.0
서대문구,2022-10,319554.0
마포구,2022-10,375585.0
양천구,2022-10,444010.0
강서구,2022-10,574638.0
구로구,2022-10,418418.0
금천구,2022-10,242818.0
영등포구,2022-10,398085.0
동작구,2022-10,390432.0
관악구,2022-10,501226.0
서초구,2022-10,408451.0
강남구,2022-10,534103.0
송파구,2022-10,664514.0
강동구,2022-10,464037.0
종로구,2022-11,152211.0
중구,2022-11,130785.0
용산구,2022-11,233284.0
성동구,2022-11,288234.0
광진구,2022-11,351252.0
동대문구,2022-11,353601.0
중랑구,2022-11,390140.0
성북구,2022-11,441984.0
강북구,2022-11,297702.0
도봉구,2022-11,313989.0
노원구,2022-11,508014.0
은평구,2022-11,470602.0
서대문구,2022-11,319554.0
마포구,2022-11,375585.0
양천구,2022-11,444010.0
강서구,2022-11,574638.0
구로구,2022-11,418418.0
금천구,2022-11,242818.0
영등포구,2022-11,398085.0
동작구,2022-11,390432.0
관악구,2022-11,501226.0
서초구,2022-11,408451.0
강남구,2022-11,534103.0
송파구,2022-11,664514.0
강동구,2022-11,464037.0
종로구,2022-12,152211.0
중구,2022-12,130785.0
용산구,2022-12,233284.0
성동구,2022-12,288234.0
광진구,2022-12,351252.0
동대문구,2022-12,353601.0
중랑구,2022-12,390140.0
성북구,2022-12,441984.0
강북구,2022-12,297702.0
도봉구,2022-12,313989.0
노원구,2022-12,508014.0
은평구,2022-12,470602.0
서대문구,2022-12,319554.0
마포구,2022-12,375585.0
양천구,2022-12,444010.0
강서구,2022-12,574638.0
구로구,2022-12,418418.0
금천구,2022-12,242818.0
영등포구,2022-12,398085.0
동작구,2022-12,390432.0
관악구,2022-12,501226.0
서초구,2022-12,408451.0
강남구,2022-12,534103.0
송파구,2022-12,664514.0
강동구,2022-12,464037.0
종로구,2023-01,152212.0
중구,2023-01,131390.0
용산구,2023-01,232482.0
성동구,2023-01,287240.0
광진구,2023-01,350925.0
동대문구,2023-01,354884.0
중랑구,2023-01,389928.0
성북구,2023-01,441855.0
강북구,2023-01,296934.0
도봉구,2023-01,312858.0
노원구,2023-01,506989.0
은평구,2023-01,468766.0
서대문구,2023-01,321966.0
마포구,2023-01,376542.0
양천구,2023-01,442345.0
강서구,2023-01,573711.0
구로구,2023-01,417983.0
금천구,2023-01,242467.0
영등포구,2023-01,398999.0
동작구,2023-01,390377.0
관악구,2023-01,502628.0
서초구,2023-01,408979.0
강남구,2023-01,537817.0
송파구,2023-01,663704.0
강동구,2023-01,464027.0
종로구,2023-02,152212.0
중구,2023-02,131390.0
용산구,2023-02,232482.0
성동구,2023-02,287240.0
광진구,2023-02,350925.0
동대문구,2023-02,354884.0
중랑구,2023-02,389928.0
성북구,2023-02,441855.0
강북구,2023-02,296934.0
도봉구,2023-02,312858.0
노원구,2023-02,506989.0
은평구,2023-02,468766.0
서대문구,2023-02,321966.0
마포구,2023-02,376542.0
양천구,2023-02,442345.0
강서구,2023-02,573711.0
구로구,2023-02,417983.0
금천구,2023-02,242467.0
영등포구,2023-02,398999.0
동작구,2023-02,390377.0
관악구,2023-02,502628.0
서초구,2023-02,408979.0
강남구,2023-02,537817.0
송파구,2023-02,663704.0
강동구,2023-02,464027.0
종로구,2023-03,152212.0
중구,2023-03,131390.0
용산구,2023-03,232482.0
성동구,2023-03,287240.0
광진구,2023-03,350925.0
동대문구,2023-03,354884.0
중랑구,2023-03,389928.0
성북구,2023-03,441855.0
강북구,2023-03,296934.0
도봉구,2023-03,312858.0
노원구,2023-03,506989.0
은평구,2023-03,468766.0
서대문구,2023-03,321966.0
마포구,2023-03,376542.0
양천구,2023-03,442345.0
강서구,2023-03,573711.0
구로구,2023-03,417983.0
금천구,2023-03,242467.0
영등포구,2023-03,398999.0
동작구,2023-03,390377.0
관악구,2023-03,502628.0
서초구,2023-03,408979.0
강남구,2023-03,537817.0
송파구,2023-03,663704.0
강동구,2023-03,464027.0
종로구,2023-04,151349.0
중구,2023-04,132054.0
용산구,2023-04,232069.0
성동구,2023-04,286564.0
광진구,2023-04,350820.0
동대문구,2023-04,355667.0
중랑구,2023-04,389316.0
성북구,2023-04,441065.0
강북구,2023-04,295773.0
도봉구,2023-04,311386.0
노원구,2023-04,504641.0
은평구,2023-04,467295.0
서대문구,2023-04,321726.0
마포구,2023-04,376285.0
양천구,2023-04,441517.0
강서구,2023-04,572382.0
구로구,2023-04,417774.0
금천구,2023-04,242567.0
영등포구,2023-04,398842.0
동작구,2023-04,390843.0
관악구,2023-04,502430.0
서초구,2023-04,408753.0
강남구,2023-04,542327.0
송파구,2023-04,662872.0
강동구,2023-04,463005.0
종로구,2023-05,151349.0
중구,2023-05,132054.0
용산구,2023-05,232069.0
성동구,2023-05,286564.0
광진구,2023-05,350820.0
동대문구,2023-05,355667.0
중랑구,2023-05,389316.0
성북구,2023-05,441065.0
강북구,2023-05,295773.0
도봉구,2023-05,311386.0
노원구,2023-05,504641.0
은평구,2023-05,467295.0
서대문구,2023-05,321726.0
마포구,2023-05,376285.0
양천구,2023-05,441517.0
강서구,2023-05,572382.0
구로구,2023-05,417774.0
금천구,2023-05,242567.0
영등포구,2023-05,398842.0
동작구,2023-05,390843.0
관악구,2023-05,502430.0
서초구,2023-05,408753.0
강남구,2023-05,542327.0
송파구,2023-05,662872.0
강동구,2023-05,463005.0
종로구,2023-06,151349.0
중구,2023-06,132054.0
용산구,2023-06,232069.0
성동구,2023-06,286564.0
광진구,2023-06,350820.0
동대문구,2023-06,355667.0
중랑구,2023-06,389316.0
성북구,2023-06,441065.0
강북구,2023-06,295773.0
도봉구,2023-06,311386.0
노원구,2023-06,504641.0
은평구,2023-06,467295.0
서대문구,2023-06,321726.0
마포구,2023-06,376285.0
양천구,2023-06,441517.0
강서구,2023-06,572382.0
구로구,2023-06,417774.0
금천구,2023-06,242567.0
영등포구,2023-06,398842.0
동작구,2023-06,390843.0
관악구,2023-06,502430.0
서초구,2023-06,408753.0
강남구,2023-06,542327.0
송파구,2023-06,662872.0
강동구,2023-06,463005.0
종로구,2023-07,151127.0
중구,2023-07,131825.0
용산구,2023-07,230692.0
성동구,2023-07,285543.0
광진구,2023-07,351959.0
동대문구,2023-07,359113.0
중랑구,2023-07,387940.0
성북구,2023-07,440089.0
강북구,2023-07,294804.0
도봉구,2023-07,310133.0
노원구,2023-07,504423.0
은평구,2023-07,471155.0
서대문구,2023-07,321379.0
마포구,2023-07,375639.0
양천구,2023-07,440591.0
강서구,2023-07,569978.0
구로구,2023-07,416815.0
금천구,2023-07,242076.0
영등포구,2023-07,398290.0
동작구,2023-07,390740.0
관악구,2023-07,500582.0
서초구,2023-07,410766.0
강남구,2023-07,546291.0
송파구,2023-07,661515.0
강동구,2023-07,462453.0
종로구,2023-08,151127.0
중구,2023-08,131825.0
용산구,2023-08,230692.0
성동구,2023-08,285543.0
광진구,2023-08,351959.0
동대문구,2023-08,359113.0
중랑구,2023-08,387940.0
성북구,2023-08,440089.0
강북구,2023-08,294804.0
도봉구,2023-08,310133.0
노원구,2023-08,504423.0
은평구,2023-08,471155.0
서대문구,2023-08,321379.0
마포구,2023-08,375639.0
양천구,2023-08,440591.0
강서구,2023-08,569978.0
구로구,2023-08,416815.0
금천구,2023-08,242076.0
영등포구,2023-08,398290.0
동작구,2023-08,390740.0
관악구,2023-08,500582.0
서초구,2023-08,410766.0
강남구,2023-08,546291.0
송파구,2023-08,661515.0
강동구,2023-08,462453.0
종로구,2023-09,151127.0
중구,2023-09,131825.0
용산구,2023-09,230692.0
성동구,2023-09,285543.0
광진구,2023-09,351959.0
동대문구,2023-09,359113.0
중랑구,2023-09,387940.0
성북구,2023-09,440089.0
강북구,2023-09,294804.0
도봉구,2023-09,310133.0
노원구,2023-09,504423.0
은평구,2023-09,471155.0
서대문구,2023-09,321379.0
마포구,2023-09,375639.0
양천구,2023-09,440591.0
강서구,2023-09,569978.0
구로구,2023-09,416815.0
금천구,2023-09,242076.0
영등포구,2023-09,398290.0
동작구,2023-09,390740.0
관악구,2023-09,500582.0
서초구,2023-09,410766.0
강남구,2023-09,546291.0
송파구,2023-09,661515.0
강동구,2023-09,462453.0
종로구,2023-10,150453.0
중구,2023-10,131793.0
용산구,2023-10,227106.0
성동구,2023-10,284766.0
광진구,2023-10,351180.0
동대문구,2023-10,359873.0
중랑구,2023-10,387470.0
성북구,2023-10,438168.0
강북구,2023-10,292977.0
도봉구,2023-10,309494.0
노원구,2023-10,502925.0
은평구,2023-10,470869.0
서대문구,2023-10,320629.0
마포구,2023-10,375162.0
양천구,2023-10,439252.0
강서구,2023-10,568826.0
구로구,2023-10,415651.0
금천구,2023-10,241105.0
영등포구,2023-10,397800.0
동작구,2023-10,389714.0
관악구,2023-10,497883.0
서초구,2023-10,412078.0
강남구,2023-10,550282.0
송파구,2023-10,660025.0
강동구,2023-10,463318.0
종로구,2023-11,150453.0
중구,2023-11,131793.0
용산구,2023-11,227106.0
성동구,2023-11,284766.0
광진구,2023-11,351180.0
동대문구,2023-11,359873.0
중랑구,2023-11,387470.0
성북구,2023-11,438168.0
강북구,2023-11,292977.0
도봉구,2023-11,309494.0
노원구,2023-11,502925.0
은평구,2023-11,470869.0
서대문구,2023-11,320629.0
마포구,2023-11,375162.0
양천구,2023-11,439252.0
강서구,2023-11,568826.0
구로구,2023-11,415651.0
금천구,2023-11,241105.0
영등포구,2023-11,397800.0
동작구,2023-11,389714.0
관악구,2023-11,497883.0
서초구,2023-11,412078.0
강남구,2023-11,550282.0
송파구,2023-11,660025.0
강동구,2023-11,463318.0
종로구,2023-12,150453.0
중구,2023-12,131793.0
용산구,2023-12,227106.0
성동구,2023-12,284766.0
광진구,2023-12,351180.0
동대문구,2023-12,359873.0
중랑구,2023-12,387470.0
성북구,2023-12,438168.0
강북구,2023-12,292977.0
도봉구,2023-12,309494.0
노원구,2023-12,502925.0
은평구,2023-12,470869.0
서대문구,2023-12,320629.0
마포구,2023-12,375162.0
양천구,2023-12,439252.0
강서구,2023-12,568826.0
구로구,2023-12,415651.0
금천구,2023-12,241105.0
영등포구,2023-12,397800.0
동작구,2023-12,389714.0
관악구,2023-12,497883.0
서초구,2023-12,412078.0
강남구,2023-12,550282.0
송파구,2023-12,660025.0
강동구,2023-12,463318.0
종로구,2024-01,150550.0
중구,2024-01,131812.0
용산구,2024-01,223433.0
성동구,2024-01,284258.0
광진구,2024-01,350925.0
동대문구,2024-01,360211.0
중랑구,2024-01,387433.0
성북구,2024-01,436901.0
강북구,2024-01,291372.0
도봉구,2024-01,308864.0
노원구,2024-01,501727.0
은평구,2024-01,470185.0
서대문구,2024-01,320378.0
마포구,2024-01,374962.0
양천구,2024-01,437774.0
강서구,2024-01,567159.0
구로구,2024-01,414271.0
금천구,2024-01,240680.0
영등포구,2024-01,397942.0
동작구,2024-01,389576.0
관악구,2024-01,497827.0
서초구,2024-01,412275.0
강남구,2024-01,559720.0
송파구,2024-01,659661.0
강동구,2024-01,465549.0
종로구,2024-02,150550.0
중구,2024-02,131812.0
용산구,2024-02,223433.0
성동구,2024-02,284258.0
광진구,2024-02,350925.0
동대문구,2024-02,360211.0
중랑구,2024-02,387433.0
성북구,2024-02,436901.0
강북구,2024-02,291372.0
도봉구,2024-02,308864.0
노원구,2024-02,501727.0
은평구,2024-02,470185.0
서대문구,2024-02,320378.0
마포구,2024-02,374962.0
양천구,2024-02,437774.0
강서구,2024-02,567159.0
구로구,2024-02,414271.0
금천구,2024-02,240680.0
영등포구,2024-02,397942.0
동작구,2024-02,389576.0
관악구,2024-02,497827.0
서초구,2024-02,412275.0
강남구,2024-02,559720.0
송파구,2024-02,659661.0
강동구,2024-02,465549.0
종로구,2024-03,150550.0
중구,2024-03,131812.0
용산구,2024-03,223433.0
성동구,2024-03,284258.0
광진구,2024-03,350925.0
동대문구,2024-03,360211.0
중랑구,2024-03,387433.0
성북구,2024-03,436901.0
강북구,2024-03,291372.0
도봉구,2024-03,308864.0
노원구,2024-03,501727.0
은평구,2024-03,470185.0
서대문구,2024-03,320378.0
마포구,2024-03,374962.0
양천구,2024-03,437774.0
강서구,2024-03,567159.0
구로구,2024-03,414271.0
금천구,2024-03,240680.0
영등포구,2024-03,397942.0
동작구,2024-03,389576.0
관악구,2024-03,497827.0
서초구,2024-03,412275.0
강남구,2024-03,559720.0
송파구,2024-03,659661.0
강동구,2024-03,465549.0
종로구,2024-04,150204.0
중구,2024-04,131800.0
용산구,2024-04,219451.0
성동구,2024-04,283853.0
광진구,2024-04,350005.0
동대문구,2024-04,360066.0
중랑구,2024-04,386782.0
성북구,2024-04,436666.0
강북구,2024-04,290252.0
도봉구,2024-04,308060.0
노원구,2024-04,500045.0
은평구,2024-04,468976.0
서대문구,2024-04,320010.0
마포구,2024-04,373980.0
양천구,2024-04,436595.0
강서구,2024-04,565133.0
구로구,2024-04,413099.0
금천구,2024-04,240153.0
영등포구,2024-04,397771.0
동작구,2024-04,389541.0
관악구,2024-04,497632.0
서초구,2024-04,411959.0
강남구,2024-04,562136.0
송파구,2024-04,658768.0
강동구,2024-04,466924.0
종로구,2024-05,150204.0
중구,2024-05,131800.0
용산구,2024-05,219451.0
성동구,2024-05,283853.0
광진구,2024-05,350005.0
동대문구,2024-05,360066.0
중랑구,2024-05,386782.0
성북구,2024-05,436666.0
강북구,2024-05,290252.0
도봉구,2024-05,308060.0
노원구,2024-05,500045.0
은평구,2024-05,468976.0
서대문구,2024-05,320010.0
마포구,2024-05,373980.0
양천구,2024-05,436595.0
강서구,2024-05,565133.0
구로구,2024-05,413099.0
금천구,2024-05,240153.0
영등포구,2024-05,397771.0
동작구,2024-05,389541.0
관악구,2024-05,497632.0
서초구,2024-05,411959.0
강남구,2024-05,562136.0
송파구,2024-05,658768.0
강동구,2024-05,466924.0
종로구,2024-06,150204.0
중구,2024-06,131800.0
용산구,2024-06,219451.0
성동구,2024-06,283853.0
광진구,2024-06,350005.0
동대문구,2024-06,360066.0
중랑구,2024-06,386782.0
성북구,2024-06,436666.0
강북구,2024-06,290252.0
도봉구,2024-06,308060.0
노원구,2024-06,500045.0
은평구,2024-06,468976.0
