district,metric,year,weather,count
관악구,사망자 (명),2014,맑음,18
관악구,사망자 (명),2014,비,2
관악구,사망자 (명),2014,안개,-
관악구,사망자 (명),2014,흐림,1
관악구,사망자 (명),2015,눈,-
관악구,사망자 (명),2015,맑음,10
관악구,사망자 (명),2015,비,2
관악구,사망자 (명),2015,안개,-
관악구,사망자 (명),2015,흐림,-
관악구,사망자 (명),2016,눈,-
관악구,사망자 (명),2016,맑음,15
관악구,사망자 (명),2016,비,1
관악구,사망자 (명),2016,안개,-
관악구,사망자 (명),2016,흐림,-
관악구,사망자 (명),2017,눈,1
관악구,사망자 (명),2017,맑음,9
관악구,사망자 (명),2017,비,-
관악구,사망자 (명),2017,안개,-
관악구,사망자 (명),2017,흐림,-
관악구,사망자 (명),2018,눈,-
관악구,사망자 (명),2018,맑음,7
관악구,사망자 (명),2018,비,1
관악구,사망자 (명),2018,안개,-
관악구,사망자 (명),2018,흐림,-
관악구,사망자 (명),2019,눈,-
관악구,사망자 (명),2019,맑음,5
관악구,사망자 (명),2019,비,2
관악구,사망자 (명),2019,안개,-
관악구,사망자 (명),2019,흐림,3
관악구,사망자 (명),2020,눈,-
관악구,사망자 (명),2020,맑음,6
관악구,사망자 (명),2020,비,2
관악구,사망자 (명),2020,안개,-
관악구,사망자 (명),2020,흐림,1
관악구,사망자 (명),2021,눈,-
관악구,사망자 (명),2021,맑음,5
관악구,사망자 (명),2021,비,2
관악구,사망자 (명),2021,안개,-
관악구,사망자 (명),2021,흐림,1
관악구,사망자 (명),2022,눈,-
관악구,사망자 (명),2022,맑음,7
관악구,사망자 (명),2022,비,2
관악구,사망자 (명),2022,안개,-
관악구,사망자 (명),2022,흐림,-
관악구,사망자 (명),2023,눈,-
관악구,사망자 (명),2023,맑음,9
관악구,사망자 (명),2023,비,-
관악구,사망자 (명),2023,안개,-
관악구,사망자 (명),2023,흐림,1
관악구,부상자 (명),2013,눈,12
관악구,부상자 (명),2013,맑음,2053
관악구,부상자 (명),2013,비,233
관악구,부상자 (명),2013,안개,-
관악구,부상자 (명),2013,흐림,116
관악구,부상자 (명),2014,눈,17
관악구,부상자 (명),2014,맑음,1937
관악구,부상자 (명),2014,비,155
관악구,부상자 (명),2014,안개,-
관악구,부상자 (명),2014,흐림,76
관악구,부상자 (명),2015,눈,15
관악구,부상자 (명),2015,맑음,1847
관악구,부상자 (명),2015,비,152
관악구,부상자 (명),2015,안개,-
관악구,부상자 (명),2015,흐림,73
관악구,부상자 (명),2016,눈,5
관악구,부상자 (명),2016,맑음,1626
관악구,부상자 (명),2016,비,104
관악구,부상자 (명),2016,안개,-
관악구,부상자 (명),2016,흐림,49
관악구,부상자 (명),2017,눈,10
관악구,부상자 (명),2017,맑음,1512
관악구,부상자 (명),2017,비,57
관악구,부상자 (명),2017,안개,-
관악구,부상자 (명),2017,흐림,53
관악구,부상자 (명),2018,눈,5
관악구,부상자 (명),2018,맑음,1429
관악구,부상자 (명),2018,비,123
관악구,부상자 (명),2018,안개,-
관악구,부상자 (명),2018,흐림,63
관악구,부상자 (명),2019,눈,4
관악구,부상자 (명),2019,맑음,1509
관악구,부상자 (명),2019,비,125
관악구,부상자 (명),2019,안개,-
관악구,부상자 (명),2019,흐림,38
관악구,부상자 (명),2020,눈,5
관악구,부상자 (명),2020,맑음,1430
관악구,부상자 (명),2020,비,121
관악구,부상자 (명),2020,안개,-
관악구,부상자 (명),2020,흐림,110
관악구,부상자 (명),2021,눈,19
관악구,부상자 (명),2021,맑음,1503
관악구,부상자 (명),2021,비,125
관악구,부상자 (명),2021,안개,-
관악구,부상자 (명),2021,흐림,121
관악구,부상자 (명),2022,눈,6
관악구,부상자 (명),2022,맑음,1349
관악구,부상자 (명),2022,비,83
관악구,부상자 (명),2022,안개,-
관악구,부상자 (명),2022,흐림,81
관악구,부상자 (명),2023,눈,3
관악구,부상자 (명),2023,맑음,1035
관악구,부상자 (명),2023,비,77
관악구,부상자 (명),2023,안개,-
관악구,부상자 (명),2023,흐림,112
서초구,발생건수 (건),2013,눈,15
서초구,발생건수 (건),2013,맑음,1798
서초구,발생건수 (건),2013,비,171
서초구,발생건수 (건),2013,안개,-
서초구,발생건수 (건),2013,흐림,70
서초구,발생건수 (건),2014,눈,9
서초구,발생건수 (건),2014,맑음,1987
서초구,발생건수 (건),2014,비,157
서초구,발생건수 (건),2014,안개,2
서초구,발생건수 (건),2014,흐림,54
서초구,발생건수 (건),2015,눈,5
서초구,발생건수 (건),2015,맑음,1900
서초구,발생건수 (건),2015,비,175
서초구,발생건수 (건),2015,안개,1
서초구,발생건수 (건),2015,흐림,75
서초구,발생건수 (건),2016,눈,7
서초구,발생건수 (건),2016,맑음,2101
서초구,발생건수 (건),2016,비,146
서초구,발생건수 (건),2016,안개,-
서초구,발생건수 (건),2016,흐림,55
서초구,발생건수 (건),2017,눈,12
서초구,발생건수 (건),2017,맑음,2151
서초구,발생건수 (건),2017,비,108
서초구,발생건수 (건),2017,안개,-
서초구,발생건수 (건),2017,흐림,84
서초구,발생건수 (건),2018,눈,17
서초구,발생건수 (건),2018,맑음,2226
서초구,발생건수 (건),2018,비,148
서초구,발생건수 (건),2018,안개,1
서초구,발생건수 (건),2018,흐림,70
서초구,발생건수 (건),2019,눈,3
서초구,발생건수 (건),2019,맑음,2211
서초구,발생건수 (건),2019,비,117
서초구,발생건수 (건),2019,안개,-
서초구,발생건수 (건),2019,흐림,56
서초구,발생건수 (건),2020,눈,5
서초구,발생건수 (건),2020,맑음,2020
서초구,발생건수 (건),2020,비,136
서초구,발생건수 (건),2020,안개,-
서초구,발생건수 (건),2020,흐림,61
서초구,발생건수 (건),2021,눈,12
서초구,발생건수 (건),2021,맑음,1858
서초구,발생건수 (건),2021,비,148
서초구,발생건수 (건),2021,안개,-
서초구,발생건수 (건),2021,흐림,83
서초구,발생건수 (건),2022,눈,7
서초구,발생건수 (건),2022,맑음,2040
서초구,발생건수 (건),2022,비,122
서초구,발생건수 (건),2022,안개,-
서초구,발생건수 (건),2022,흐림,69
서초구,발생건수 (건),2023,눈,8
서초구,발생건수 (건),2023,맑음,1908
서초구,발생건수 (건),2023,비,147
서초구,발생건수 (건),2023,안개,-
서초구,발생건수 (건),2023,흐림,92
서초구,사망자 (명),2013,눈,-
서초구,사망자 (명),2013,맑음,17
서초구,사망자 (명),2013,비,1
서초구,사망자 (명),2013,안개,-
서초구,사망자 (명),2013,흐림,1
서초구,사망자 (명),2014,눈,-
서초구,사망자 (명),2014,맑음,12
서초구,사망자 (명),2014,비,1
서초구,사망자 (명),2014,안개,-
서초구,사망자 (명),2014,흐림,-
서초구,사망자 (명),2015,눈,-
서초구,사망자 (명),2015,맑음,12
서초구,사망자 (명),2015,비,5
서초구,사망자 (명),2015,안개,-
서초구,사망자 (명),2015,흐림,3
서초구,사망자 (명),2016,눈,-
서초구,사망자 (명),2016,맑음,10
서초구,사망자 (명),2016,비,4
서초구,사망자 (명),2016,안개,-
서초구,사망자 (명),2016,흐림,2
서초구,사망자 (명),2017,눈,1
서초구,사망자 (명),2017,맑음,15
서초구,사망자 (명),2017,비,4
서초구,사망자 (명),2017,안개,-
서초구,사망자 (명),2017,흐림,1
서초구,사망자 (명),2018,눈,-
서초구,사망자 (명),2018,맑음,15
서초구,사망자 (명),2018,비,2
서초구,사망자 (명),2018,안개,-
서초구,사망자 (명),2018,흐림,1
서초구,사망자 (명),2019,눈,-
서초구,사망자 (명),2019,맑음,12
서초구,사망자 (명),2019,비,1
서초구,사망자 (명),2019,안개,-
서초구,사망자 (명),2019,흐림,1
서초구,사망자 (명),2020,눈,-
서초구,사망자 (명),2020,맑음,6
서초구,사망자 (명),2020,비,3
서초구,사망자 (명),2020,안개,-
서초구,사망자 (명),2020,흐림,-
서초구,사망자 (명),2021,눈,1
서초구,사망자 (명),2021,맑음,6
서초구,사망자 (명),2021,비,1
서초구,사망자 (명),2021,안개,-
서초구,사망자 (명),2021,흐림,-
서초구,사망자 (명),2022,눈,-
서초구,사망자 (명),2022,맑음,4
서초구,사망자 (명),2022,비,2
서초구,사망자 (명),2022,안개,-
서초구,사망자 (명),2022,흐림,2
서초구,사망자 (명),2023,눈,-
서초구,사망자 (명),2023,맑음,4
서초구,사망자 (명),2023,비,-
서초구,사망자 (명),2023,안개,-
서초구,사망자 (명),2023,흐림,3
서초구,부상자 (명),2013,눈,23
서초구,부상자 (명),2013,맑음,2892
서초구,부상자 (명),2013,비,273
서초구,부상자 (명),2013,안개,-
서초구,부상자 (명),2013,흐림,115
서초구,부상자 (명),2014,눈,15
서초구,부상자 (명),2014,맑음,3075
서초구,부상자 (명),2014,비,258
서초구,부상자 (명),2014,안개,6
서초구,부상자 (명),2014,흐림,80
서초구,부상자 (명),2015,눈,7
서초구,부상자 (명),2015,맑음,2974
서초구,부상자 (명),2015,비,262
서초구,부상자 (명),2015,안개,1
서초구,부상자 (명),2015,흐림,110
서초구,부상자 (명),2016,눈,12
서초구,부상자 (명),2016,맑음,3154
서초구,부상자 (명),2016,비,215
서초구,부상자 (명),2016,안개,-
서초구,부상자 (명),2016,흐림,88
서초구,부상자 (명),2017,눈,13
서초구,부상자 (명),2017,맑음,3221
서초구,부상자 (명),2017,비,188
서초구,부상자 (명),2017,안개,-
서초구,부상자 (명),2017,흐림,119
서초구,부상자 (명),2018,눈,30
서초구,부상자 (명),2018,맑음,3284
서초구,부상자 (명),2018,비,192
서초구,부상자 (명),2018,안개,1
서초구,부상자 (명),2018,흐림,115
서초구,부상자 (명),2019,눈,6
서초구,부상자 (명),2019,맑음,3234
서초구,부상자 (명),2019,비,166
서초구,부상자 (명),2019,안개,-
서초구,부상자 (명),2019,흐림,86
서초구,부상자 (명),2020,눈,5
서초구,부상자 (명),2020,맑음,2724
서초구,부상자 (명),2020,비,209
서초구,부상자 (명),2020,안개,-
서초구,부상자 (명),2020,흐림,101
서초구,부상자 (명),2021,눈,17
서초구,부상자 (명),2021,맑음,2563
서초구,부상자 (명),2021,비,211
서초구,부상자 (명),2021,안개,-
서초구,부상자 (명),2021,흐림,121
서초구,부상자 (명),2022,눈,10
서초구,부상자 (명),2022,맑음,3057
서초구,부상자 (명),2022,비,181
서초구,부상자 (명),2022,안개,-
서초구,부상자 (명),2022,흐림,99
서초구,부상자 (명),2023,눈,13
서초구,부상자 (명),2023,맑음,2935
서초구,부상자 (명),2023,비,218
서초구,부상자 (명),2023,안개,-
서초구,부상자 (명),2023,흐림,135
강남구,발생건수 (건),2013,눈,25
강남구,발생건수 (건),2013,맑음,3099
강남구,발생건수 (건),2013,비,267
강남구,발생건수 (건),2013,안개,-
강남구,발생건수 (건),2013,흐림,159
강남구,발생건수 (건),2014,눈,30
강남구,발생건수 (건),2014,맑음,3280
강남구,발생건수 (건),2014,비,206
강남구,발생건수 (건),2014,안개,1
강남구,발생건수 (건),2014,흐림,89
강남구,발생건수 (건),2015,눈,15
강남구,발생건수 (건),2015,맑음,3569
강남구,발생건수 (건),2015,비,298
강남구,발생건수 (건),2015,안개,-
강남구,발생건수 (건),2015,흐림,80
강남구,발생건수 (건),2016,눈,12
강남구,발생건수 (건),2016,맑음,3370
강남구,발생건수 (건),2016,비,247
강남구,발생건수 (건),2016,안개,1
강남구,발생건수 (건),2016,흐림,85
강남구,발생건수 (건),2017,눈,24
강남구,발생건수 (건),2017,맑음,3132
강남구,발생건수 (건),2017,비,192
강남구,발생건수 (건),2017,안개,-
강남구,발생건수 (건),2017,흐림,81
강남구,발생건수 (건),2018,눈,13
강남구,발생건수 (건),2018,맑음,3004
강남구,발생건수 (건),2018,비,191
강남구,발생건수 (건),2018,안개,-
강남구,발생건수 (건),2018,흐림,87
강남구,발생건수 (건),2019,눈,1
강남구,발생건수 (건),2019,맑음,3308
강남구,발생건수 (건),2019,비,206
강남구,발생건수 (건),2019,안개,1
강남구,발생건수 (건),2019,흐림,97
강남구,발생건수 (건),2020,눈,6
강남구,발생건수 (건),2020,맑음,3185
강남구,발생건수 (건),2020,비,282
강남구,발생건수 (건),2020,안개,-
강남구,발생건수 (건),2020,흐림,128
강남구,발생건수 (건),2021,눈,38
강남구,발생건수 (건),2021,맑음,3308
강남구,발생건수 (건),2021,비,216
강남구,발생건수 (건),2021,안개,-
강남구,발생건수 (건),2021,흐림,109
강남구,발생건수 (건),2022,눈,15
강남구,발생건수 (건),2022,맑음,3258
강남구,발생건수 (건),2022,비,201
강남구,발생건수 (건),2022,안개,-
강남구,발생건수 (건),2022,흐림,73
강남구,발생건수 (건),2023,눈,5
강남구,발생건수 (건),2023,맑음,3408
강남구,발생건수 (건),2023,비,266
강남구,발생건수 (건),2023,안개,-
강남구,발생건수 (건),2023,흐림,83
강남구,사망자 (명),2013,눈,-
강남구,사망자 (명),2013,맑음,24
강남구,사망자 (명),2013,비,3
강남구,사망자 (명),2013,안개,-
강남구,사망자 (명),2013,흐림,3
강남구,사망자 (명),2014,눈,-
강남구,사망자 (명),2014,맑음,14
강남구,사망자 (명),2014,비,2
강남구,사망자 (명),2014,안개,-
강남구,사망자 (명),2014,흐림,1
강남구,사망자 (명),2015,눈,-
강남구,사망자 (명),2015,맑음,18
강남구,사망자 (명),2015,비,1
강남구,사망자 (명),2015,안개,-
강남구,사망자 (명),2015,흐림,1
강남구,사망자 (명),2016,눈,-
강남구,사망자 (명),2016,맑음,11
강남구,사망자 (명),2016,비,1
강남구,사망자 (명),2016,안개,-
강남구,사망자 (명),2016,흐림,-
강남구,사망자 (명),2017,눈,-
강남구,사망자 (명),2017,맑음,18
강남구,사망자 (명),2017,비,1
강남구,사망자 (명),2017,안개,-
강남구,사망자 (명),2017,흐림,-
강남구,사망자 (명),2018,눈,-
강남구,사망자 (명),2018,맑음,15
강남구,사망자 (명),2018,비,4
강남구,사망자 (명),2018,안개,-
강남구,사망자 (명),2018,흐림,1
강남구,사망자 (명),2019,눈,-
강남구,사망자 (명),2019,맑음,12
강남구,사망자 (명),2019,비,2
강남구,사망자 (명),2019,안개,-
강남구,사망자 (명),2019,흐림,-
강남구,사망자 (명),2020,눈,-
강남구,사망자 (명),2020,맑음,15
강남구,사망자 (명),2020,비,1
강남구,사망자 (명),2020,안개,-
강남구,사망자 (명),2020,흐림,1
강남구,사망자 (명),2021,눈,-
강남구,사망자 (명),2021,맑음,8
강남구,사망자 (명),2021,비,1
강남구,사망자 (명),2021,안개,-
강남구,사망자 (명),2021,흐림,1
강남구,사망자 (명),2022,눈,1
강남구,사망자 (명),2022,맑음,11
강남구,사망자 (명),2022,비,3
강남구,사망자 (명),2022,안개,-
강남구,사망자 (명),2022,흐림,-
강남구,사망자 (명),2023,눈,-
강남구,사망자 (명),2023,맑음,7
강남구,사망자 (명),2023,비,-
강남구,사망자 (명),2023,안개,-
강남구,사망자 (명),2023,흐림,-
강남구,부상자 (명),2013,눈,33
강남구,부상자 (명),2013,맑음,4566
강남구,부상자 (명),2013,비,387
강남구,부상자 (명),2013,안개,-
강남구,부상자 (명),2013,흐림,252
강남구,부상자 (명),2014,눈,58
강남구,부상자 (명),2014,맑음,4741
강남구,부상자 (명),2014,비,298
강남구,부상자 (명),2014,안개,2
강남구,부상자 (명),2014,흐림,144
강남구,부상자 (명),2015,눈,22
강남구,부상자 (명),2015,맑음,5093
강남구,부상자 (명),2015,비,445
강남구,부상자 (명),2015,안개,-
강남구,부상자 (명),2015,흐림,110
강남구,부상자 (명),2016,눈,14
강남구,부상자 (명),2016,맑음,4775
강남구,부상자 (명),2016,비,359
강남구,부상자 (명),2016,안개,1
강남구,부상자 (명),2016,흐림,126
강남구,부상자 (명),2017,눈,37
강남구,부상자 (명),2017,맑음,4473
강남구,부상자 (명),2017,비,270
강남구,부상자 (명),2017,안개,-
강남구,부상자 (명),2017,흐림,128
강남구,부상자 (명),2018,눈,20
강남구,부상자 (명),2018,맑음,4315
강남구,부상자 (명),2018,비,279
강남구,부상자 (명),2018,안개,-
강남구,부상자 (명),2018,흐림,119
강남구,부상자 (명),2019,눈,1
강남구,부상자 (명),2019,맑음,4597
강남구,부상자 (명),2019,비,300
강남구,부상자 (명),2019,안개,2
강남구,부상자 (명),2019,흐림,133
강남구,부상자 (명),2020,눈,9
강남구,부상자 (명),2020,맑음,4357
강남구,부상자 (명),2020,비,424
강남구,부상자 (명),2020,안개,-
강남구,부상자 (명),2020,흐림,179
강남구,부상자 (명),2021,눈,54
강남구,부상자 (명),2021,맑음,4458
강남구,부상자 (명),2021,비,302
강남구,부상자 (명),2021,안개,-
강남구,부상자 (명),2021,흐림,146
강남구,부상자 (명),2022,눈,17
강남구,부상자 (명),2022,맑음,4451
강남구,부상자 (명),2022,비,270
강남구,부상자 (명),2022,안개,-
강남구,부상자 (명),2022,흐림,102
강남구,부상자 (명),2023,눈,8
강남구,부상자 (명),2023,맑음,4549
강남구,부상자 (명),2023,비,353
강남구,부상자 (명),2023,안개,-
강남구,부상자 (명),2023,흐림,100
송파구,발생건수 (건),2013,눈,27
송파구,발생건수 (건),2013,맑음,1984
송파구,발생건수 (건),2013,비,184
송파구,발생건수 (건),2013,안개,3
송파구,발생건수 (건),2013,흐림,203
송파구,발생건수 (건),2014,눈,32
송파구,발생건수 (건),2014,맑음,2002
송파구,발생건수 (건),2014,비,164
송파구,발생건수 (건),2014,안개,1
송파구,발생건수 (건),2014,흐림,154
송파구,발생건수 (건),2015,눈,11
송파구,발생건수 (건),2015,맑음,2167
송파구,발생건수 (건),2015,비,200
송파구,발생건수 (건),2015,안개,-
송파구,발생건수 (건),2015,흐림,138
송파구,발생건수 (건),2016,눈,8
송파구,발생건수 (건),2016,맑음,2315
송파구,발생건수 (건),2016,비,156
송파구,발생건수 (건),2016,안개,3
송파구,발생건수 (건),2016,흐림,100
송파구,발생건수 (건),2017,눈,12
송파구,발생건수 (건),2017,맑음,2446
송파구,발생건수 (건),2017,비,142
송파구,발생건수 (건),2017,안개,-
송파구,발생건수 (건),2017,흐림,142
송파구,발생건수 (건),2018,눈,9
송파구,발생건수 (건),2018,맑음,2484
송파구,발생건수 (건),2018,비,186
송파구,발생건수 (건),2018,안개,-
송파구,발생건수 (건),2018,흐림,151
송파구,발생건수 (건),2019,눈,1
송파구,발생건수 (건),2019,맑음,2657
송파구,발생건수 (건),2019,비,139
송파구,발생건수 (건),2019,안개,1
송파구,발생건수 (건),2019,흐림,65
송파구,발생건수 (건),2020,눈,4
송파구,발생건수 (건),2020,맑음,2356
송파구,발생건수 (건),2020,비,164
송파구,발생건수 (건),2020,안개,-
송파구,발생건수 (건),2020,흐림,59
송파구,발생건수 (건),2021,눈,13
송파구,발생건수 (건),2021,맑음,2292
송파구,발생건수 (건),2021,비,147
송파구,발생건수 (건),2021,안개,-
송파구,발생건수 (건),2021,흐림,78
송파구,발생건수 (건),2022,눈,10
송파구,발생건수 (건),2022,맑음,2238
송파구,발생건수 (건),2022,비,129
송파구,발생건수 (건),2022,안개,-
송파구,발생건수 (건),2022,흐림,44
송파구,발생건수 (건),2023,눈,17
송파구,발생건수 (건),2023,맑음,2292
송파구,발생건수 (건),2023,비,198
송파구,발생건수 (건),2023,안개,-
송파구,발생건수 (건),2023,흐림,80
송파구,사망자 (명),2013,눈,-
송파구,사망자 (명),2013,맑음,15
송파구,사망자 (명),2013,비,2
송파구,사망자 (명),2013,안개,-
송파구,사망자 (명),2013,흐림,4
송파구,사망자 (명),2014,눈,-
송파구,사망자 (명),2014,맑음,18
송파구,사망자 (명),2014,비,2
송파구,사망자 (명),2014,안개,-
송파구,사망자 (명),2014,흐림,2
송파구,사망자 (명),2015,눈,-
송파구,사망자 (명),2015,맑음,11
송파구,사망자 (명),2015,비,1
송파구,사망자 (명),2015,안개,-
송파구,사망자 (명),2015,흐림,3
송파구,사망자 (명),2016,눈,-
송파구,사망자 (명),2016,맑음,9
송파구,사망자 (명),2016,비,2
송파구,사망자 (명),2016,안개,-
송파구,사망자 (명),2016,흐림,3
송파구,사망자 (명),2017,눈,-
송파구,사망자 (명),2017,맑음,21
송파구,사망자 (명),2017,비,2
송파구,사망자 (명),2017,안개,-
송파구,사망자 (명),2017,흐림,-
송파구,사망자 (명),2018,눈,-
송파구,사망자 (명),2018,맑음,22
송파구,사망자 (명),2018,비,3
송파구,사망자 (명),2018,안개,-
송파구,사망자 (명),2018,흐림,2
송파구,사망자 (명),2019,눈,-
송파구,사망자 (명),2019,맑음,9
송파구,사망자 (명),2019,비,3
송파구,사망자 (명),2019,안개,-
송파구,사망자 (명),2019,흐림,1
송파구,사망자 (명),2020,눈,-
송파구,사망자 (명),2020,맑음,10
송파구,사망자 (명),2020,비,1
송파구,사망자 (명),2020,안개,-
송파구,사망자 (명),2020,흐림,-
송파구,사망자 (명),2021,눈,-
송파구,사망자 (명),2021,맑음,14
송파구,사망자 (명),2021,비,-
송파구,사망자 (명),2021,안개,-
송파구,사망자 (명),2021,흐림,-
송파구,사망자 (명),2022,눈,-
송파구,사망자 (명),2022,맑음,8
송파구,사망자 (명),2022,비,-
송파구,사망자 (명),2022,안개,-
송파구,사망자 (명),2022,흐림,1
송파구,사망자 (명),2023,눈,-
송파구,사망자 (명),2023,맑음,6
송파구,사망자 (명),2023,비,2
송파구,사망자 (명),2023,안개,-
송파구,사망자 (명),2023,흐림,2
송파구,부상자 (명),2013,눈,70
송파구,부상자 (명),2013,맑음,2846
송파구,부상자 (명),2013,비,274
송파구,부상자 (명),2013,안개,3
송파구,부상자 (명),2013,흐림,275
송파구,부상자 (명),2014,눈,53
송파구,부상자 (명),2014,맑음,2797
송파구,부상자 (명),2014,비,235
송파구,부상자 (명),2014,안개,1
송파구,부상자 (명),2014,흐림,201
송파구,부상자 (명),2015,눈,15
송파구,부상자 (명),2015,맑음,3039
송파구,부상자 (명),2015,비,284
송파구,부상자 (명),2015,안개,-
송파구,부상자 (명),2015,흐림,190
송파구,부상자 (명),2016,눈,12
송파구,부상자 (명),2016,맑음,3252
송파구,부상자 (명),2016,비,226
송파구,부상자 (명),2016,안개,6
송파구,부상자 (명),2016,흐림,132
송파구,부상자 (명),2017,눈,18
송파구,부상자 (명),2017,맑음,3346
송파구,부상자 (명),2017,비,211
송파구,부상자 (명),2017,안개,-
송파구,부상자 (명),2017,흐림,207
송파구,부상자 (명),2018,눈,10
송파구,부상자 (명),2018,맑음,3401
송파구,부상자 (명),2018,비,264
송파구,부상자 (명),2018,안개,-
송파구,부상자 (명),2018,흐림,221
송파구,부상자 (명),2019,눈,1
송파구,부상자 (명),2019,맑음,3697
송파구,부상자 (명),2019,비,183
송파구,부상자 (명),2019,안개,1
송파구,부상자 (명),2019,흐림,85
송파구,부상자 (명),2020,눈,5
송파구,부상자 (명),2020,맑음,3169
송파구,부상자 (명),2020,비,229
송파구,부상자 (명),2020,안개,-
송파구,부상자 (명),2020,흐림,88
송파구,부상자 (명),2021,눈,20
송파구,부상자 (명),2021,맑음,3085
송파구,부상자 (명),2021,비,209
송파구,부상자 (명),2021,안개,-
송파구,부상자 (명),2021,흐림,103
송파구,부상자 (명),2022,눈,14
송파구,부상자 (명),2022,맑음,3122
송파구,부상자 (명),2022,비,168
송파구,부상자 (명),2022,안개,-
송파구,부상자 (명),2022,흐림,59
송파구,부상자 (명),2023,눈,27
송파구,부상자 (명),2023,맑음,3181
송파구,부상자 (명),2023,비,272
송파구,부상자 (명),2023,안개,-
송파구,부상자 (명),2023,흐림,92
강동구,발생건수 (건),2013,눈,14
강동구,발생건수 (건),2013,맑음,1168
강동구,발생건수 (건),2013,비,93
강동구,발생건수 (건),2013,안개,1
강동구,발생건수 (건),2013,흐림,63
강동구,발생건수 (건),2014,눈,7
강동구,발생건수 (건),2014,맑음,1290
강동구,발생건수 (건),2014,비,84
강동구,발생건수 (건),2014,안개,-
강동구,발생건수 (건),2014,흐림,51
강동구,발생건수 (건),2015,눈,5
강동구,발생건수 (건),2015,맑음,1308
강동구,발생건수 (건),2015,비,107
강동구,발생건수 (건),2015,안개,1
강동구,발생건수 (건),2015,흐림,66
강동구,발생건수 (건),2016,눈,6
강동구,발생건수 (건),2016,맑음,1243
강동구,발생건수 (건),2016,비,107
강동구,발생건수 (건),2016,안개,-
강동구,발생건수 (건),2016,흐림,60
강동구,발생건수 (건),2017,눈,5
강동구,발생건수 (건),2017,맑음,1177
강동구,발생건수 (건),2017,비,80
강동구,발생건수 (건),2017,안개,-
강동구,발생건수 (건),2017,흐림,109
강동구,발생건수 (건),2018,눈,10
강동구,발생건수 (건),2018,맑음,1239
강동구,발생건수 (건),2018,비,97
강동구,발생건수 (건),2018,안개,-
강동구,발생건수 (건),2018,흐림,67
강동구,발생건수 (건),2019,눈,3
강동구,발생건수 (건),2019,맑음,1222
강동구,발생건수 (건),2019,비,98
강동구,발생건수 (건),2019,안개,-
강동구,발생건수 (건),2019,흐림,89
강동구,발생건수 (건),2020,눈,1
강동구,발생건수 (건),2020,맑음,1133
강동구,발생건수 (건),2020,비,94
강동구,발생건수 (건),2020,안개,1
강동구,발생건수 (건),2020,흐림,39
강동구,발생건수 (건),2021,눈,14
강동구,발생건수 (건),2021,맑음,949
강동구,발생건수 (건),2021,비,55
강동구,발생건수 (건),2021,안개,-
강동구,발생건수 (건),2021,흐림,27
강동구,발생건수 (건),2022,눈,4
강동구,발생건수 (건),2022,맑음,1037
강동구,발생건수 (건),2022,비,69
강동구,발생건수 (건),2022,안개,-
강동구,발생건수 (건),2022,흐림,29
강동구,발생건수 (건),2023,눈,6
강동구,발생건수 (건),2023,맑음,1064
강동구,발생건수 (건),2023,비,69
강동구,발생건수 (건),2023,안개,-
강동구,발생건수 (건),2023,흐림,38
강동구,사망자 (명),2013,눈,-
강동구,사망자 (명),2013,맑음,6
강동구,사망자 (명),2013,비,4
강동구,사망자 (명),2013,안개,-
강동구,사망자 (명),2013,흐림,2
강동구,사망자 (명),2014,눈,-
강동구,사망자 (명),2014,맑음,13
강동구,사망자 (명),2014,비,1
강동구,사망자 (명),2014,안개,-
강동구,사망자 (명),2014,흐림,-
강동구,사망자 (명),2015,눈,-
강동구,사망자 (명),2015,맑음,18
강동구,사망자 (명),2015,비,3
강동구,사망자 (명),2015,안개,-
강동구,사망자 (명),2015,흐림,2
강동구,사망자 (명),2016,눈,-
강동구,사망자 (명),2016,맑음,10
강동구,사망자 (명),2016,비,6
강동구,사망자 (명),2016,안개,-
강동구,사망자 (명),2016,흐림,1
강동구,사망자 (명),2017,눈,-
강동구,사망자 (명),2017,맑음,15
강동구,사망자 (명),2017,비,1
강동구,사망자 (명),2017,안개,-
강동구,사망자 (명),2017,흐림,3
강동구,사망자 (명),2018,눈,-
강동구,사망자 (명),2018,맑음,10
강동구,사망자 (명),2018,비,1
강동구,사망자 (명),2018,안개,-
강동구,사망자 (명),2018,흐림,1
강동구,사망자 (명),2019,눈,-
강동구,사망자 (명),2019,맑음,10
강동구,사망자 (명),2019,비,1
강동구,사망자 (명),2019,안개,-
강동구,사망자 (명),2019,흐림,-
강동구,사망자 (명),2020,눈,-
강동구,사망자 (명),2020,맑음,7
강동구,사망자 (명),2020,비,-
강동구,사망자 (명),2020,안개,-
강동구,사망자 (명),2020,흐림,-
강동구,사망자 (명),2021,눈,-
강동구,사망자 (명),2021,맑음,5
강동구,사망자 (명),2021,비,2
강동구,사망자 (명),2021,안개,-
강동구,사망자 (명),2021,흐림,2
강동구,사망자 (명),2022,눈,-
강동구,사망자 (명),2022,맑음,5
강동구,사망자 (명),2022,비,2
강동구,사망자 (명),2022,안개,-
강동구,사망자 (명),2022,흐림,-
강동구,사망자 (명),2023,눈,-
강동구,사망자 (명),2023,맑음,3
강동구,사망자 (명),2023,비,-
강동구,사망자 (명),2023,안개,-
강동구,사망자 (명),2023,흐림,1
강동구,부상자 (명),2013,눈,32
강동구,부상자 (명),2013,맑음,1645
강동구,부상자 (명),2013,비,139
