구,연월,발생건수,부상자수,사망자수
도봉구,2012-06-01,111,146,1
도봉구,2012-07-01,84,109,0
도봉구,2012-08-01,70,88,3
도봉구,2012-09-01,88,117,4
도봉구,2012-10-01,83,109,1
도봉구,2012-11-01,96,117,1
도봉구,2012-12-01,75,112,1
도봉구,2013-01-01,75,93,1
도봉구,2013-02-01,63,98,0
도봉구,2013-03-01,75,109,0
도봉구,2013-04-01,74,101,0
도봉구,2013-05-01,79,112,0
도봉구,2013-06-01,92,123,2
도봉구,2013-07-01,82,123,0
도봉구,2013-08-01,77,100,0
도봉구,2013-09-01,72,85,1
도봉구,2013-10-01,93,128,2
도봉구,2013-11-01,72,86,0
도봉구,2013-12-01,80,101,2
도봉구,2014-01-01,60,83,1
도봉구,2014-02-01,45,55,3
도봉구,2014-03-01,78,107,0
도봉구,2014-04-01,64,79,1
도봉구,2014-05-01,88,129,1
도봉구,2014-06-01,86,106,0
도봉구,2014-07-01,106,137,2
도봉구,2014-08-01,86,117,2
도봉구,2014-09-01,82,120,2
도봉구,2014-10-01,77,98,0
도봉구,2014-11-01,68,78,1
도봉구,2014-12-01,79,96,1
도봉구,2015-01-01,63,101,0
도봉구,2015-02-01,62,84,1
도봉구,2015-03-01,61,92,0
도봉구,2015-04-01,89,130,1
도봉구,2015-05-01,69,90,1
도봉구,2015-06-01,81,100,3
도봉구,2015-07-01,78,105,0
도봉구,2015-08-01,74,97,0
도봉구,2015-09-01,69,90,1
도봉구,2015-10-01,96,128,0
도봉구,2015-11-01,80,115,0
도봉구,2015-12-01,92,123,1
도봉구,2016-01-01,67,94,1
도봉구,2016-02-01,77,101,3
도봉구,2016-03-01,76,93,1
도봉구,2016-04-01,98,152,0
도봉구,2016-05-01,72,104,1
도봉구,2016-06-01,82,110,0
도봉구,2016-07-01,76,98,0
도봉구,2016-08-01,83,110,1
도봉구,2016-09-01,71,87,0
도봉구,2016-10-01,87,128,2
도봉구,2016-11-01,77,99,1
도봉구,2016-12-01,83,130,1
도봉구,2017-01-01,72,107,0
도봉구,2017-02-01,70,95,2
도봉구,2017-03-01,62,84,1
도봉구,2017-04-01,83,104,1
도봉구,2017-05-01,81,92,1
도봉구,2017-06-01,66,87,1
도봉구,2017-07-01,94,129,2
도봉구,2017-08-01,81,101,0
도봉구,2017-09-01,88,119,0
도봉구,2017-10-01,73,98,1
도봉구,2017-11-01,108,128,0
도봉구,2017-12-01,66,95,0
도봉구,2018-01-01,67,84,0
도봉구,2018-02-01,61,76,1
도봉구,2018-03-01,53,59,0
도봉구,2018-04-01,63,84,0
도봉구,2018-05-01,86,102,1
도봉구,2018-06-01,78,90,1
도봉구,2018-07-01,76,93,1
도봉구,2018-08-01,77,102,0
도봉구,2018-09-01,69,90,0
도봉구,2018-10-01,82,109,2
도봉구,2018-11-01,53,89,0
도봉구,2018-12-01,59,83,0
도봉구,2019-01-01,70,100,3
도봉구,2019-02-01,48,60,0
도봉구,2019-03-01,68,100,0
도봉구,2019-04-01,67,95,0
도봉구,2019-05-01,82,113,0
도봉구,2019-06-01,83,113,0
도봉구,2019-07-01,63,76,0
도봉구,2019-08-01,79,107,1
도봉구,2019-09-01,71,93,0
도봉구,2019-10-01,79,110,0
도봉구,2019-11-01,72,100,0
도봉구,2019-12-01,70,96,0
도봉구,2020-01-01,58,84,0
도봉구,2020-02-01,63,93,0
도봉구,2020-03-01,50,59,1
도봉구,2020-04-01,58,74,0
도봉구,2020-05-01,60,94,0
도봉구,2020-06-01,65,83,0
도봉구,2020-07-01,75,122,2
도봉구,2020-08-01,57,69,0
도봉구,2020-09-01,54,63,0
도봉구,2020-10-01,78,101,1
도봉구,2020-11-01,61,74,0
도봉구,2020-12-01,62,74,3
도봉구,2021-01-01,46,57,0
도봉구,2021-02-01,53,69,0
도봉구,2021-03-01,53,66,0
도봉구,2021-04-01,58,74,0
도봉구,2021-05-01,47,54,1
도봉구,2021-06-01,58,72,0
도봉구,2021-07-01,47,61,0
도봉구,2021-08-01,47,64,1
도봉구,2021-09-01,46,61,0
도봉구,2021-10-01,35,47,0
도봉구,2021-11-01,50,75,0
도봉구,2021-12-01,51,68,1
도봉구,2022-01-01,54,76,0
도봉구,2022-02-01,41,54,0
도봉구,2022-03-01,39,50,1
도봉구,2022-04-01,44,69,0
도봉구,2022-05-01,52,60,0
도봉구,2022-06-01,41,49,1
도봉구,2022-07-01,41,55,0
도봉구,2022-08-01,45,72,0
도봉구,2022-09-01,44,58,0
도봉구,2022-10-01,37,44,0
도봉구,2022-11-01,43,57,0
도봉구,2022-12-01,41,61,0
도봉구,2023-01-01,36,43,1
도봉구,2023-02-01,32,42,0
도봉구,2023-03-01,43,54,1
도봉구,2023-04-01,48,65,0
도봉구,2023-05-01,40,48,0
도봉구,2023-06-01,49,70,1
도봉구,2023-07-01,51,69,0
도봉구,2023-08-01,54,61,1
도봉구,2023-09-01,45,52,0
도봉구,2023-10-01,47,72,2
도봉구,2023-11-01,37,45,1
도봉구,2023-12-01,48,64,0
도봉구,2024-01-01,39,46,0
도봉구,2024-02-01,35,50,0
도봉구,2024-03-01,42,52,0
도봉구,2024-04-01,47,65,2
도봉구,2024-05-01,46,59,0
도봉구,2024-06-01,49,62,0
도봉구,2024-07-01,53,67,0
도봉구,2024-08-01,31,45,1
도봉구,2024-09-01,50,60,1
도봉구,2024-10-01,43,50,1
도봉구,2024-11-01,43,57,0
도봉구,2024-12-01,44,58,0
동대문구,2005-01-01,120,177,1
동대문구,2005-02-01,102,151,1
동대문구,2005-03-01,134,162,3
동대문구,2005-04-01,158,229,1
동대문구,2005-05-01,137,176,2
동대문구,2005-06-01,127,187,0
동대문구,2005-07-01,155,230,3
동대문구,2005-08-01,143,204,0
동대문구,2005-09-01,172,261,6
동대문구,2005-10-01,135,202,0
동대문구,2005-11-01,134,199,2
동대문구,2005-12-01,183,311,2
동대문구,2006-01-01,119,169,2
동대문구,2006-02-01,124,171,1
동대문구,2006-03-01,139,191,1
동대문구,2006-04-01,149,202,2
동대문구,2006-05-01,156,204,3
동대문구,2006-06-01,160,219,0
동대문구,2006-07-01,160,226,3
동대문구,2006-08-01,164,212,5
동대문구,2006-09-01,151,208,2
동대문구,2006-10-01,149,208,2
동대문구,2006-11-01,140,202,3
동대문구,2006-12-01,137,203,1
동대문구,2007-01-01,105,183,3
동대문구,2007-02-01,109,147,1
동대문구,2007-03-01,162,246,0
동대문구,2007-04-01,159,223,1
동대문구,2007-05-01,178,244,1
동대문구,2007-06-01,178,239,3
동대문구,2007-07-01,129,165,2
동대문구,2007-08-01,145,199,4
동대문구,2007-09-01,149,190,4
동대문구,2007-10-01,154,206,1
동대문구,2007-11-01,143,189,3
동대문구,2007-12-01,146,205,4
동대문구,2008-01-01,109,170,2
동대문구,2008-02-01,102,154,1
동대문구,2008-03-01,137,199,2
동대문구,2008-04-01,141,186,9
동대문구,2008-05-01,152,202,4
동대문구,2008-06-01,141,189,2
동대문구,2008-07-01,146,199,3
동대문구,2008-08-01,150,200,5
동대문구,2008-09-01,141,209,7
동대문구,2008-10-01,153,218,1
동대문구,2008-11-01,167,244,4
동대문구,2008-12-01,139,207,1
동대문구,2009-01-01,108,140,4
동대문구,2009-02-01,116,175,5
동대문구,2009-03-01,181,228,2
동대문구,2009-04-01,176,222,1
동대문구,2009-05-01,185,252,3
동대문구,2009-06-01,164,220,3
동대문구,2009-07-01,190,261,0
동대문구,2009-08-01,149,197,2
동대문구,2009-09-01,184,223,2
동대문구,2009-10-01,197,251,3
동대문구,2009-11-01,182,234,0
동대문구,2009-12-01,151,212,2
동대문구,2010-01-01,123,172,2
동대문구,2010-02-01,123,164,3
동대문구,2010-03-01,162,202,4
동대문구,2010-04-01,147,202,0
동대문구,2010-05-01,161,237,2
동대문구,2010-06-01,133,174,2
동대문구,2010-07-01,148,207,0
동대문구,2010-08-01,154,199,0
동대문구,2010-09-01,139,190,3
동대문구,2010-10-01,195,234,4
동대문구,2010-11-01,193,277,2
동대문구,2010-12-01,156,226,3
동대문구,2011-01-01,129,180,0
동대문구,2011-02-01,119,178,2
동대문구,2011-03-01,120,161,1
동대문구,2011-04-01,142,191,3
동대문구,2011-05-01,158,257,1
동대문구,2011-06-01,152,186,0
동대문구,2011-07-01,172,214,1
동대문구,2011-08-01,145,204,3
동대문구,2011-09-01,157,213,0
동대문구,2011-10-01,155,208,0
동대문구,2011-11-01,163,221,2
동대문구,2011-12-01,165,218,0
동대문구,2012-01-01,155,203,1
동대문구,2012-02-01,164,218,3
동대문구,2012-03-01,137,179,1
동대문구,2012-04-01,132,181,1
동대문구,2012-05-01,144,186,0
동대문구,2012-06-01,159,206,1
동대문구,2012-07-01,181,229,4
동대문구,2012-08-01,171,224,2
동대문구,2012-09-01,157,229,2
동대문구,2012-10-01,158,209,1
동대문구,2012-11-01,176,241,3
동대문구,2012-12-01,147,206,1
동대문구,2013-01-01,130,150,2
동대문구,2013-02-01,111,141,1
동대문구,2013-03-01,159,203,0
동대문구,2013-04-01,190,262,0
동대문구,2013-05-01,189,253,1
동대문구,2013-06-01,170,223,3
동대문구,2013-07-01,152,205,3
동대문구,2013-08-01,166,202,2
동대문구,2013-09-01,183,229,1
동대문구,2013-10-01,189,231,2
동대문구,2013-11-01,177,229,1
동대문구,2013-12-01,154,196,0
동대문구,2014-01-01,138,203,2
동대문구,2014-02-01,126,149,0
동대문구,2014-03-01,145,189,1
동대문구,2014-04-01,150,191,5
동대문구,2014-05-01,154,206,2
동대문구,2014-06-01,164,191,5
동대문구,2014-07-01,163,204,2
동대문구,2014-08-01,160,222,1
동대문구,2014-09-01,147,197,2
동대문구,2014-10-01,166,206,1
동대문구,2014-11-01,170,215,3
동대문구,2014-12-01,165,234,3
동대문구,2015-01-01,137,172,3
동대문구,2015-02-01,123,177,2
동대문구,2015-03-01,187,249,1
동대문구,2015-04-01,174,235,2
동대문구,2015-05-01,190,247,0
동대문구,2015-06-01,156,199,1
동대문구,2015-07-01,185,254,1
동대문구,2015-08-01,163,203,0
동대문구,2015-09-01,175,237,0
동대문구,2015-10-01,181,242,1
동대문구,2015-11-01,202,251,3
동대문구,2015-12-01,212,265,2
동대문구,2016-01-01,135,184,2
동대문구,2016-02-01,151,202,1
동대문구,2016-03-01,192,261,4
동대문구,2016-04-01,155,196,0
동대문구,2016-05-01,204,265,1
동대문구,2016-06-01,192,233,0
동대문구,2016-07-01,189,246,0
동대문구,2016-08-01,137,169,0
동대문구,2016-09-01,168,206,3
동대문구,2016-10-01,204,272,0
동대문구,2016-11-01,180,222,3
동대문구,2016-12-01,144,173,0
동대문구,2017-01-01,156,218,1
동대문구,2017-02-01,127,160,3
동대문구,2017-03-01,144,181,1
동대문구,2017-04-01,144,165,0
동대문구,2017-05-01,118,145,0
동대문구,2017-06-01,142,166,0
동대문구,2017-07-01,154,205,1
동대문구,2017-08-01,149,172,7
동대문구,2017-09-01,147,182,1
동대문구,2017-10-01,143,179,5
동대문구,2017-11-01,144,173,2
동대문구,2017-12-01,150,193,4
동대문구,2018-01-01,142,185,0
동대문구,2018-02-01,131,162,1
동대문구,2018-03-01,128,163,3
동대문구,2018-04-01,135,166,2
동대문구,2018-05-01,150,205,0
동대문구,2018-06-01,146,184,1
동대문구,2018-07-01,152,182,0
동대문구,2018-08-01,135,185,0
동대문구,2018-09-01,148,175,2
동대문구,2018-10-01,151,184,2
동대문구,2018-11-01,133,181,2
동대문구,2018-12-01,148,188,1
동대문구,2019-01-01,115,148,0
동대문구,2019-02-01,92,133,0
동대문구,2019-03-01,111,147,1
동대문구,2019-04-01,126,153,0
동대문구,2019-05-01,112,141,0
동대문구,2019-06-01,132,165,4
동대문구,2019-07-01,142,175,1
동대문구,2019-08-01,137,171,2
동대문구,2019-09-01,157,194,2
동대문구,2019-10-01,139,172,3
동대문구,2019-11-01,149,200,0
동대문구,2019-12-01,153,189,2
동대문구,2020-01-01,98,115,1
동대문구,2020-02-01,119,155,0
동대문구,2020-03-01,92,128,2
동대문구,2020-04-01,119,149,0
동대문구,2020-05-01,108,142,1
동대문구,2020-06-01,144,193,1
동대문구,2020-07-01,134,181,0
동대문구,2020-08-01,119,148,0
동대문구,2020-09-01,131,172,0
동대문구,2020-10-01,137,163,2
동대문구,2020-11-01,138,167,2
동대문구,2020-12-01,109,132,1
동대문구,2021-01-01,101,138,1
동대문구,2021-02-01,93,113,0
동대문구,2021-03-01,105,127,2
동대문구,2021-04-01,122,150,0
동대문구,2021-05-01,125,153,3
동대문구,2021-06-01,116,128,0
동대문구,2021-07-01,122,137,1
동대문구,2021-08-01,114,122,4
동대문구,2021-09-01,133,161,5
동대문구,2021-10-01,120,144,0
동대문구,2021-11-01,131,158,1
동대문구,2021-12-01,108,125,0
동대문구,2022-01-01,154,178,1
동대문구,2022-02-01,85,97,0
동대문구,2022-03-01,94,109,0
동대문구,2022-04-01,116,131,1
동대문구,2022-05-01,151,193,0
동대문구,2022-06-01,110,141,0
동대문구,2022-07-01,139,162,3
동대문구,2022-08-01,112,134,2
동대문구,2022-09-01,128,169,1
동대문구,2022-10-01,147,182,1
동대문구,2022-11-01,127,145,0
동대문구,2022-12-01,171,202,3
동대문구,2023-01-01,121,144,1
동대문구,2023-02-01,112,147,0
동대문구,2023-03-01,133,154,1
동대문구,2023-04-01,132,163,1
동대문구,2023-05-01,153,201,0
동대문구,2023-06-01,147,183,1
동대문구,2023-07-01,133,152,0
동대문구,2023-08-01,153,186,1
동대문구,2023-09-01,130,144,2
동대문구,2023-10-01,157,194,0
동대문구,2023-11-01,160,192,2
동대문구,2023-12-01,143,179,1
동대문구,2024-01-01,169,206,0
동대문구,2024-02-01,106,134,1
동대문구,2024-03-01,108,130,1
동대문구,2024-04-01,122,148,0
동대문구,2024-05-01,119,150,0
동대문구,2024-06-01,141,171,1
동대문구,2024-07-01,104,139,0
동대문구,2024-08-01,132,173,0
동대문구,2024-09-01,124,163,0
동대문구,2024-10-01,142,185,1
동대문구,2024-11-01,130,155,0
동대문구,2024-12-01,123,152,1
동작구,2005-01-01,98,145,2
동작구,2005-02-01,79,119,2
동작구,2005-03-01,92,129,0
동작구,2005-04-01,104,173,2
동작구,2005-05-01,102,159,0
동작구,2005-06-01,93,131,2
동작구,2005-07-01,97,136,0
동작구,2005-08-01,103,153,1
동작구,2005-09-01,116,171,1
동작구,2005-10-01,99,161,0
동작구,2005-11-01,96,147,2
동작구,2005-12-01,114,166,0
동작구,2006-01-01,77,123,2
동작구,2006-02-01,77,116,1
동작구,2006-03-01,71,128,4
동작구,2006-04-01,93,155,4
동작구,2006-05-01,102,163,2
동작구,2006-06-01,92,127,3
동작구,2006-07-01,93,139,1
동작구,2006-08-01,91,146,2
동작구,2006-09-01,96,134,2
동작구,2006-10-01,85,126,0
동작구,2006-11-01,90,134,2
동작구,2006-12-01,84,130,0
동작구,2007-01-01,79,124,0
동작구,2007-02-01,65,92,0
동작구,2007-03-01,111,186,1
동작구,2007-04-01,90,136,2
동작구,2007-05-01,117,194,2
동작구,2007-06-01,97,145,0
동작구,2007-07-01,99,150,2
동작구,2007-08-01,92,132,0
동작구,2007-09-01,75,111,0
동작구,2007-10-01,96,139,3
동작구,2007-11-01,84,130,1
동작구,2007-12-01,81,106,5
동작구,2008-01-01,44,57,2
동작구,2008-02-01,69,114,0
동작구,2008-03-01,79,137,1
동작구,2008-04-01,84,131,1
동작구,2008-05-01,83,135,0
동작구,2008-06-01,91,116,0
동작구,2008-07-01,97,120,2
동작구,2008-08-01,89,144,0
동작구,2008-09-01,61,98,0
동작구,2008-10-01,78,105,1
동작구,2008-11-01,95,139,2
동작구,2008-12-01,99,140,1
동작구,2009-01-01,66,106,1
동작구,2009-02-01,60,89,1
동작구,2009-03-01,81,117,0
동작구,2009-04-01,84,122,1
동작구,2009-05-01,105,156,3
동작구,2009-06-01,110,150,0
동작구,2009-07-01,127,192,0
동작구,2009-08-01,126,199,2
동작구,2009-09-01,103,138,2
동작구,2009-10-01,132,179,3
동작구,2009-11-01,117,178,3
동작구,2009-12-01,122,175,0
동작구,2010-01-01,89,147,1
동작구,2010-02-01,91,129,1
동작구,2010-03-01,94,140,1
동작구,2010-04-01,92,127,1
동작구,2010-05-01,80,100,0
동작구,2010-06-01,97,132,0
동작구,2010-07-01,93,127,2
동작구,2010-08-01,87,117,1
동작구,2010-09-01,105,149,1
동작구,2010-10-01,117,173,2
동작구,2010-11-01,105,140,0
동작구,2010-12-01,81,113,3
동작구,2011-01-01,88,132,1
동작구,2011-02-01,82,127,0
동작구,2011-03-01,106,149,0
동작구,2011-04-01,113,152,1
동작구,2011-05-01,121,169,0
동작구,2011-06-01,93,127,2
동작구,2011-07-01,100,134,0
동작구,2011-08-01,97,139,2
동작구,2011-09-01,96,140,2
동작구,2011-10-01,107,140,1
동작구,2011-11-01,100,137,1
동작구,2011-12-01,89,130,3
동작구,2012-01-01,101,143,2
동작구,2012-02-01,97,129,2
동작구,2012-03-01,80,102,0
동작구,2012-04-01,106,143,0
동작구,2012-05-01,90,120,1
동작구,2012-06-01,113,159,0
동작구,2012-07-01,93,125,0
동작구,2012-08-01,106,137,3
동작구,2012-09-01,111,167,0
동작구,2012-10-01,133,166,4
동작구,2012-11-01,117,150,2
동작구,2012-12-01,111,166,0
동작구,2013-01-01,94,175,0
동작구,2013-02-01,82,132,0
동작구,2013-03-01,87,110,0
동작구,2013-04-01,108,158,1
동작구,2013-05-01,111,171,0
동작구,2013-06-01,130,186,0
동작구,2013-07-01,117,175,0
동작구,2013-08-01,111,163,0
동작구,2013-09-01,94,128,1
동작구,2013-10-01,88,142,2
동작구,2013-11-01,107,151,4
동작구,2013-12-01,104,157,3
동작구,2014-01-01,82,114,0
동작구,2014-02-01,84,108,1
동작구,2014-03-01,129,162,1
동작구,2014-04-01,132,176,1
동작구,2014-05-01,150,211,0
동작구,2014-06-01,126,197,1
동작구,2014-07-01,112,147,2
동작구,2014-08-01,93,136,1
동작구,2014-09-01,120,149,2
동작구,2014-10-01,113,156,2
동작구,2014-11-01,129,178,0
동작구,2014-12-01,129,167,2
동작구,2015-01-01,101,167,0
동작구,2015-02-01,88,138,0
동작구,2015-03-01,96,129,2
동작구,2015-04-01,119,150,0
동작구,2015-05-01,137,187,1
동작구,2015-06-01,110,158,2
동작구,2015-07-01,120,159,0
동작구,2015-08-01,119,187,1
동작구,2015-09-01,116,165,1
동작구,2015-10-01,124,161,0
동작구,2015-11-01,134,205,0
동작구,2015-12-01,122,188,0
동작구,2016-01-01,127,164,1
동작구,2016-02-01,104,156,2
동작구,2016-03-01,116,168,1
동작구,2016-04-01,140,176,4
동작구,2016-05-01,121,149,3
동작구,2016-06-01,111,146,1
동작구,2016-07-01,126,191,1
동작구,2016-08-01,118,158,0
동작구,2016-09-01,125,175,1
동작구,2016-10-01,124,153,1
동작구,2016-11-01,111,171,1
동작구,2016-12-01,148,221,3
동작구,2017-01-01,126,196,2
동작구,2017-02-01,121,177,2
동작구,2017-03-01,111,164,0
동작구,2017-04-01,114,163,1
동작구,2017-05-01,93,143,3
동작구,2017-06-01,114,194,2
동작구,2017-07-01,116,162,0
동작구,2017-08-01,123,182,1
동작구,2017-09-01,119,174,1
동작구,2017-10-01,108,145,3
동작구,2017-11-01,127,167,2
동작구,2017-12-01,137,176,3
동작구,2018-01-01,92,109,1
동작구,2018-02-01,109,148,2
동작구,2018-03-01,89,126,0
동작구,2018-04-01,133,179,3
동작구,2018-05-01,125,176,1
동작구,2018-06-01,133,179,1
동작구,2018-07-01,110,150,1
동작구,2018-08-01,134,169,0
동작구,2018-09-01,122,167,0
동작구,2018-10-01,126,174,0
동작구,2018-11-01,113,144,0
동작구,2018-12-01,126,171,0
동작구,2019-01-01,89,118,1
동작구,2019-02-01,87,119,0
동작구,2019-03-01,130,184,1
동작구,2019-04-01,111,136,1
동작구,2019-05-01,137,231,0
동작구,2019-06-01,125,210,0
동작구,2019-07-01,121,168,0
동작구,2019-08-01,106,150,0
동작구,2019-09-01,124,156,2
동작구,2019-10-01,133,184,0
동작구,2019-11-01,131,193,0
동작구,2019-12-01,112,172,0
동작구,2020-01-01,100,135,0
동작구,2020-02-01,86,129,0
동작구,2020-03-01,108,146,2
동작구,2020-04-01,104,147,0
동작구,2020-05-01,118,147,1
동작구,2020-06-01,148,218,1
동작구,2020-07-01,102,136,0
동작구,2020-08-01,122,170,2
동작구,2020-09-01,119,164,1
동작구,2020-10-01,108,152,1
동작구,2020-11-01,97,128,2
동작구,2020-12-01,95,147,0
동작구,2021-01-01,81,109,2
동작구,2021-02-01,74,99,2
동작구,2021-03-01,96,127,0
동작구,2021-04-01,96,130,0
동작구,2021-05-01,113,158,0
동작구,2021-06-01,126,167,1
동작구,2021-07-01,98,120,3
동작구,2021-08-01,98,126,1
동작구,2021-09-01,71,93,0
