동별,구분별,연월,거주인구,유동인구
구로구,계,2009-02-01,449603,0
구로구,계,2009-03-01,449603,0
구로구,계,2009-04-01,450249,0
구로구,계,2009-05-01,450249,0
구로구,계,2009-06-01,450249,0
구로구,계,2009-07-01,449866,0
구로구,계,2009-08-01,449866,0
구로구,계,2009-09-01,449866,0
구로구,계,2009-10-01,449613,0
구로구,계,2009-11-01,449613,0
구로구,계,2009-12-01,449613,0
구로구,계,2010-01-01,449187,0
구로구,계,2010-02-01,449187,0
구로구,계,2010-03-01,449187,0
구로구,계,2010-04-01,448882,0
구로구,계,2010-05-01,448882,0
구로구,계,2010-06-01,448882,0
구로구,계,2010-07-01,447610,0
구로구,계,2010-08-01,447610,0
구로구,계,2010-09-01,447610,0
구로구,계,2010-10-01,452667,0
구로구,계,2010-11-01,452667,0
구로구,계,2010-12-01,452667,0
구로구,계,2011-01-01,453364,0
구로구,계,2011-02-01,453364,0
구로구,계,2011-03-01,453364,0
구로구,계,2011-04-01,453911,0
구로구,계,2011-05-01,453911,0
구로구,계,2011-06-01,453911,0
구로구,계,2011-07-01,456552,0
구로구,계,2011-08-01,456552,0
구로구,계,2011-09-01,456552,0
구로구,계,2011-10-01,458908,0
구로구,계,2011-11-01,458908,0
구로구,계,2011-12-01,458908,0
구로구,계,2012-01-01,458935,0
구로구,계,2012-02-01,458935,0
구로구,계,2012-03-01,458935,0
구로구,계,2012-04-01,458701,0
구로구,계,2012-05-01,458701,0
구로구,계,2012-06-01,458701,0
구로구,계,2012-07-01,456694,0
구로구,계,2012-08-01,456694,0
구로구,계,2012-09-01,456694,0
구로구,계,2012-10-01,454478,0
구로구,계,2012-11-01,454478,0
구로구,계,2012-12-01,454478,0
구로구,계,2013-01-01,454009,0
구로구,계,2013-02-01,454009,0
구로구,계,2013-03-01,454009,0
구로구,계,2013-04-01,454096,0
구로구,계,2013-05-01,454096,0
구로구,계,2013-06-01,454096,0
구로구,계,2013-07-01,453123,0
구로구,계,2013-08-01,453123,0
구로구,계,2013-09-01,453123,0
구로구,계,2013-10-01,452168,0
구로구,계,2013-11-01,452168,0
구로구,계,2013-12-01,452168,0
구로구,계,2014-01-01,454161,0
구로구,계,2014-02-01,454161,0
구로구,계,2014-03-01,454161,0
구로구,계,2014-04-01,457516,0
구로구,계,2014-05-01,457516,0
구로구,계,2014-06-01,457516,0
구로구,계,2014-07-01,458226,0
구로구,계,2014-08-01,458226,0
구로구,계,2014-09-01,458226,0
구로구,계,2014-10-01,457131,0
구로구,계,2014-11-01,457131,0
구로구,계,2014-12-01,457131,0
구로구,계,2015-01-01,457390,0
구로구,계,2015-02-01,457390,0
구로구,계,2015-03-01,457390,0
구로구,계,2015-04-01,457560,0
구로구,계,2015-05-01,457560,0
구로구,계,2015-06-01,457560,0
구로구,계,2015-07-01,456547,0
구로구,계,2015-08-01,456547,0
구로구,계,2015-09-01,456547,0
구로구,계,2015-10-01,454604,0
구로구,계,2015-11-01,454604,0
구로구,계,2015-12-01,454604,0
구로구,계,2016-01-01,454252,0
구로구,계,2016-02-01,454252,0
구로구,계,2016-03-01,454252,0
구로구,계,2016-04-01,453526,0
구로구,계,2016-05-01,453526,0
구로구,계,2016-06-01,453526,0
구로구,계,2016-07-01,451754,0
구로구,계,2016-08-01,451754,0
구로구,계,2016-09-01,451754,0
구로구,계,2016-10-01,449600,0
구로구,계,2016-11-01,449600,0
구로구,계,2016-12-01,449600,0
구로구,계,2017-01-01,447874,0
구로구,계,2017-02-01,447874,0
구로구,계,2017-03-01,447874,0
구로구,계,2017-04-01,445770,0
구로구,계,2017-05-01,445770,0
구로구,계,2017-06-01,445770,0
구로구,계,2017-07-01,443288,0
구로구,계,2017-08-01,443288,0
구로구,계,2017-09-01,443288,0
구로구,계,2017-10-01,441559,0
구로구,계,2017-11-01,441559,0
구로구,계,2017-12-01,441559,0
구로구,계,2018-01-01,440396,0
구로구,계,2018-02-01,440396,0
구로구,계,2018-03-01,440396,0
구로구,계,2018-04-01,440305,0
구로구,계,2018-05-01,440305,0
구로구,계,2018-06-01,440305,0
구로구,계,2018-07-01,439234,0
구로구,계,2018-08-01,439234,0
구로구,계,2018-09-01,439234,0
구로구,계,2018-10-01,438486,0
구로구,계,2018-11-01,438486,0
구로구,계,2018-12-01,438486,0
구로구,계,2019-01-01,438889,0
구로구,계,2019-02-01,438889,0
구로구,계,2019-03-01,438889,0
구로구,계,2019-04-01,439328,0
구로구,계,2019-05-01,439328,0
구로구,계,2019-06-01,439328,0
구로구,계,2019-07-01,439850,0
구로구,계,2019-08-01,439850,0
구로구,계,2019-09-01,439850,0
구로구,계,2019-10-01,439371,0
구로구,계,2019-11-01,439371,0
구로구,계,2019-12-01,439371,0
구로구,계,2020-01-01,438308,0
구로구,계,2020-02-01,438308,0
구로구,계,2020-03-01,438308,0
구로구,계,2020-04-01,436707,0
구로구,계,2020-05-01,436707,0
구로구,계,2020-06-01,436707,0
구로구,계,2020-07-01,435751,0
구로구,계,2020-08-01,435751,0
구로구,계,2020-09-01,435751,0
구로구,계,2020-10-01,432488,0
구로구,계,2020-11-01,432488,0
구로구,계,2020-12-01,432488,0
구로구,계,2021-01-01,426675,0
구로구,계,2021-02-01,426675,0
구로구,계,2021-03-01,426675,0
구로구,계,2021-04-01,424582,0
구로구,계,2021-05-01,424582,0
구로구,계,2021-06-01,424582,0
구로구,계,2021-07-01,422361,0
구로구,계,2021-08-01,422361,0
구로구,계,2021-09-01,422361,0
구로구,계,2021-10-01,421163,0
구로구,계,2021-11-01,421163,172682
구로구,계,2021-12-01,421163,321841
구로구,계,2022-01-01,419984,4324541
구로구,계,2022-02-01,419984,3678538
구로구,계,2022-03-01,419984,4051035
구로구,계,2022-04-01,418709,4602523
구로구,계,2022-05-01,418709,5000289
구로구,계,2022-06-01,418709,4791342
구로구,계,2022-07-01,416570,4887750
구로구,계,2022-08-01,416570,4861572
구로구,계,2022-09-01,416570,4415940
구로구,계,2022-10-01,418418,5107690
구로구,계,2022-11-01,418418,5060107
구로구,계,2022-12-01,418418,4980181
구로구,계,2023-01-01,417983,4600175
구로구,계,2023-02-01,417983,4671953
구로구,계,2023-03-01,417983,5290061
구로구,계,2023-04-01,417774,5021381
구로구,계,2023-05-01,417774,5090295
구로구,계,2023-06-01,417774,5000809
구로구,계,2023-07-01,416815,4930260
구로구,계,2023-08-01,416815,4805269
구로구,계,2023-09-01,416815,4757085
구로구,계,2023-10-01,415651,5142830
구로구,계,2023-11-01,415651,5402445
구로구,계,2023-12-01,415651,5300999
구로구,계,2024-01-01,414271,5251003
구로구,계,2024-02-01,414271,4775881
구로구,계,2024-03-01,414271,5480346
구로구,계,2024-04-01,413099,5487391
구로구,계,2024-05-01,413099,5517474
구로구,계,2024-06-01,413099,5193250
구로구,계,2024-07-01,412441,5386298
구로구,계,2024-08-01,412441,4936094
구로구,계,2024-09-01,412441,4890420
구로구,계,2024-10-01,411916,5433858
구로구,계,2024-11-01,411916,5499415
구로구,계,2024-12-01,411916,5515522
구로구,계,2025-01-01,410727,4529993
구로구,계,2025-02-01,410727,4926228
구로구,계,2025-03-01,410727,5614852
금천구,계,2008-01-01,266126,0
금천구,계,2008-02-01,266126,0
금천구,계,2008-03-01,266126,0
금천구,계,2008-04-01,266078,0
금천구,계,2008-05-01,266078,0
금천구,계,2008-06-01,266078,0
금천구,계,2008-07-01,266084,0
금천구,계,2008-08-01,266084,0
금천구,계,2008-09-01,266084,0
금천구,계,2008-10-01,265244,0
금천구,계,2008-11-01,265244,0
금천구,계,2008-12-01,265244,0
금천구,계,2009-01-01,266505,0
금천구,계,2009-02-01,266505,0
금천구,계,2009-03-01,266505,0
금천구,계,2009-04-01,265905,0
금천구,계,2009-05-01,265905,0
금천구,계,2009-06-01,265905,0
금천구,계,2009-07-01,264473,0
금천구,계,2009-08-01,264473,0
금천구,계,2009-09-01,264473,0
금천구,계,2009-10-01,263116,0
금천구,계,2009-11-01,263116,0
금천구,계,2009-12-01,263116,0
금천구,계,2010-01-01,262337,0
금천구,계,2010-02-01,262337,0
금천구,계,2010-03-01,262337,0
금천구,계,2010-04-01,261435,0
금천구,계,2010-05-01,261435,0
금천구,계,2010-06-01,261435,0
금천구,계,2010-07-01,260549,0
금천구,계,2010-08-01,260549,0
금천구,계,2010-09-01,260549,0
금천구,계,2010-10-01,264544,0
금천구,계,2010-11-01,264544,0
금천구,계,2010-12-01,264544,0
금천구,계,2011-01-01,265159,0
금천구,계,2011-02-01,265159,0
금천구,계,2011-03-01,265159,0
금천구,계,2011-04-01,264880,0
금천구,계,2011-05-01,264880,0
금천구,계,2011-06-01,264880,0
금천구,계,2011-07-01,264183,0
금천구,계,2011-08-01,264183,0
금천구,계,2011-09-01,264183,0
금천구,계,2011-10-01,264256,0
금천구,계,2011-11-01,264256,0
금천구,계,2011-12-01,264256,0
금천구,계,2012-01-01,264299,0
금천구,계,2012-02-01,264299,0
금천구,계,2012-03-01,264299,0
금천구,계,2012-04-01,263728,0
금천구,계,2012-05-01,263728,0
금천구,계,2012-06-01,263728,0
금천구,계,2012-07-01,262228,0
금천구,계,2012-08-01,262228,0
금천구,계,2012-09-01,262228,0
금천구,계,2012-10-01,260734,0
금천구,계,2012-11-01,260734,0
금천구,계,2012-12-01,260734,0
금천구,계,2013-01-01,260107,0
금천구,계,2013-02-01,260107,0
금천구,계,2013-03-01,260107,0
금천구,계,2013-04-01,259769,0
금천구,계,2013-05-01,259769,0
금천구,계,2013-06-01,259769,0
금천구,계,2013-07-01,259158,0
금천구,계,2013-08-01,259158,0
금천구,계,2013-09-01,259158,0
금천구,계,2013-10-01,258254,0
금천구,계,2013-11-01,258254,0
금천구,계,2013-12-01,258254,0
금천구,계,2014-01-01,257662,0
금천구,계,2014-02-01,257662,0
금천구,계,2014-03-01,257662,0
금천구,계,2014-04-01,258532,0
금천구,계,2014-05-01,258532,0
금천구,계,2014-06-01,258532,0
금천구,계,2014-07-01,258496,0
금천구,계,2014-08-01,258496,0
금천구,계,2014-09-01,258496,0
금천구,계,2014-10-01,258030,0
금천구,계,2014-11-01,258030,0
금천구,계,2014-12-01,258030,0
금천구,계,2015-01-01,258099,0
금천구,계,2015-02-01,258099,0
금천구,계,2015-03-01,258099,0
금천구,계,2015-04-01,258462,0
금천구,계,2015-05-01,258462,0
금천구,계,2015-06-01,258462,0
금천구,계,2015-07-01,257954,0
금천구,계,2015-08-01,257954,0
금천구,계,2015-09-01,257954,0
금천구,계,2015-10-01,256167,0
금천구,계,2015-11-01,256167,0
금천구,계,2015-12-01,256167,0
금천구,계,2016-01-01,255274,0
금천구,계,2016-02-01,255274,0
금천구,계,2016-03-01,255274,0
금천구,계,2016-04-01,254662,0
금천구,계,2016-05-01,254662,0
금천구,계,2016-06-01,254662,0
금천구,계,2016-07-01,253667,0
금천구,계,2016-08-01,253667,0
금천구,계,2016-09-01,253667,0
금천구,계,2016-10-01,254654,0
금천구,계,2016-11-01,254654,0
금천구,계,2016-12-01,254654,0
금천구,계,2017-01-01,255082,0
금천구,계,2017-02-01,255082,0
금천구,계,2017-03-01,255082,0
금천구,계,2017-04-01,254711,0
금천구,계,2017-05-01,254711,0
금천구,계,2017-06-01,254711,0
금천구,계,2017-07-01,253646,0
금천구,계,2017-08-01,253646,0
금천구,계,2017-09-01,253646,0
금천구,계,2017-10-01,253491,0
금천구,계,2017-11-01,253491,0
금천구,계,2017-12-01,253491,0
금천구,계,2018-01-01,253344,0
금천구,계,2018-02-01,253344,0
금천구,계,2018-03-01,253344,0
금천구,계,2018-04-01,252752,0
금천구,계,2018-05-01,252752,0
금천구,계,2018-06-01,252752,0
금천구,계,2018-07-01,252359,0
금천구,계,2018-08-01,252359,0
금천구,계,2018-09-01,252359,0
금천구,계,2018-10-01,254021,0
금천구,계,2018-11-01,254021,0
금천구,계,2018-12-01,254021,0
금천구,계,2019-01-01,254244,0
금천구,계,2019-02-01,254244,0
금천구,계,2019-03-01,254244,0
금천구,계,2019-04-01,254061,0
금천구,계,2019-05-01,254061,0
금천구,계,2019-06-01,254061,0
금천구,계,2019-07-01,252868,0
금천구,계,2019-08-01,252868,0
금천구,계,2019-09-01,252868,0
금천구,계,2019-10-01,251820,0
금천구,계,2019-11-01,251820,0
금천구,계,2019-12-01,251820,0
금천구,계,2020-01-01,251370,0
금천구,계,2020-02-01,251370,0
금천구,계,2020-03-01,251370,0
금천구,계,2020-04-01,250554,0
금천구,계,2020-05-01,250554,0
금천구,계,2020-06-01,250554,0
금천구,계,2020-07-01,249641,0
금천구,계,2020-08-01,249641,0
금천구,계,2020-09-01,249641,0
금천구,계,2020-10-01,247835,0
금천구,계,2020-11-01,247835,0
금천구,계,2020-12-01,247835,0
금천구,계,2021-01-01,244564,0
금천구,계,2021-02-01,244564,0
금천구,계,2021-03-01,244564,0
금천구,계,2021-04-01,244685,0
금천구,계,2021-05-01,244685,0
금천구,계,2021-06-01,244685,0
금천구,계,2021-07-01,244887,0
금천구,계,2021-08-01,244887,0
금천구,계,2021-09-01,244887,0
금천구,계,2021-10-01,244891,0
금천구,계,2021-11-01,244891,72174
금천구,계,2021-12-01,244891,122955
금천구,계,2022-01-01,244901,1646684
금천구,계,2022-02-01,244901,1383353
금천구,계,2022-03-01,244901,1510408
금천구,계,2022-04-01,245231,1699493
금천구,계,2022-05-01,245231,1807190
금천구,계,2022-06-01,245231,1733746
금천구,계,2022-07-01,243872,1811276
금천구,계,2022-08-01,243872,1813614
금천구,계,2022-09-01,243872,1580876
금천구,계,2022-10-01,242818,1816309
금천구,계,2022-11-01,242818,1848465
금천구,계,2022-12-01,242818,1708338
금천구,계,2023-01-01,242467,1688417
금천구,계,2023-02-01,242467,1716842
금천구,계,2023-03-01,242467,1909188
금천구,계,2023-04-01,242567,1781638
금천구,계,2023-05-01,242567,1824971
금천구,계,2023-06-01,242567,1796426
금천구,계,2023-07-01,242076,1790362
금천구,계,2023-08-01,242076,1765019
금천구,계,2023-09-01,242076,1695329
금천구,계,2023-10-01,241105,1760824
금천구,계,2023-11-01,241105,1884950
금천구,계,2023-12-01,241105,1758961
금천구,계,2024-01-01,240680,1877252
금천구,계,2024-02-01,240680,1671730
금천구,계,2024-03-01,240680,1834719
금천구,계,2024-04-01,240153,1860412
금천구,계,2024-05-01,240153,1832550
금천구,계,2024-06-01,240153,1710374
금천구,계,2024-07-01,239577,1853037
금천구,계,2024-08-01,239577,1660569
금천구,계,2024-09-01,239577,1613982
금천구,계,2024-10-01,239070,1810326
금천구,계,2024-11-01,239070,1850327
금천구,계,2024-12-01,239070,1807219
금천구,계,2025-01-01,238431,1509628
금천구,계,2025-02-01,238431,1715172
금천구,계,2025-03-01,238431,1840355
영등포구,계,2008-01-01,442546,0
영등포구,계,2008-02-01,442546,0
영등포구,계,2008-03-01,442546,0
영등포구,계,2008-04-01,443550,0
영등포구,계,2008-05-01,443550,0
영등포구,계,2008-06-01,443550,0
영등포구,계,2008-07-01,444906,0
영등포구,계,2008-08-01,444906,0
영등포구,계,2008-09-01,444906,0
영등포구,계,2008-10-01,443537,0
영등포구,계,2008-11-01,443537,0
영등포구,계,2008-12-01,443537,0
영등포구,계,2009-01-01,445945,0
영등포구,계,2009-02-01,445945,0
영등포구,계,2009-03-01,445945,0
영등포구,계,2009-04-01,444854,0
영등포구,계,2009-05-01,444854,0
영등포구,계,2009-06-01,444854,0
영등포구,계,2009-07-01,443143,0
영등포구,계,2009-08-01,443143,0
영등포구,계,2009-09-01,443143,0
영등포구,계,2009-10-01,441747,0
영등포구,계,2009-11-01,441747,0
영등포구,계,2009-12-01,441747,0
영등포구,계,2010-01-01,440863,0
영등포구,계,2010-02-01,440863,0
영등포구,계,2010-03-01,440863,0
영등포구,계,2010-04-01,439489,0
영등포구,계,2010-05-01,439489,0
영등포구,계,2010-06-01,439489,0
영등포구,계,2010-07-01,437320,0
영등포구,계,2010-08-01,437320,0
영등포구,계,2010-09-01,437320,0
영등포구,계,2010-10-01,445648,0
영등포구,계,2010-11-01,445648,0
영등포구,계,2010-12-01,445648,0
영등포구,계,2011-01-01,447738,0
영등포구,계,2011-02-01,447738,0
영등포구,계,2011-03-01,447738,0
영등포구,계,2011-04-01,447488,0
영등포구,계,2011-05-01,447488,0
영등포구,계,2011-06-01,447488,0
영등포구,계,2011-07-01,443820,0
영등포구,계,2011-08-01,443820,0
영등포구,계,2011-09-01,443820,0
영등포구,계,2011-10-01,439555,0
영등포구,계,2011-11-01,439555,0
영등포구,계,2011-12-01,439555,0
영등포구,계,2012-01-01,437116,0
영등포구,계,2012-02-01,437116,0
영등포구,계,2012-03-01,437116,0
영등포구,계,2012-04-01,433877,0
영등포구,계,2012-05-01,433877,0
영등포구,계,2012-06-01,433877,0
영등포구,계,2012-07-01,430516,0
영등포구,계,2012-08-01,430516,0
영등포구,계,2012-09-01,430516,0
영등포구,계,2012-10-01,426876,0
영등포구,계,2012-11-01,426876,0
영등포구,계,2012-12-01,426876,0
영등포구,계,2013-01-01,426012,0
영등포구,계,2013-02-01,426012,0
영등포구,계,2013-03-01,426012,0
영등포구,계,2013-04-01,425097,0
영등포구,계,2013-05-01,425097,0
영등포구,계,2013-06-01,425097,0
영등포구,계,2013-07-01,423630,0
영등포구,계,2013-08-01,423630,0
영등포구,계,2013-09-01,423630,0
영등포구,계,2013-10-01,421577,0
영등포구,계,2013-11-01,421577,0
영등포구,계,2013-12-01,421577,0
영등포구,계,2014-01-01,420898,0
영등포구,계,2014-02-01,420898,0
영등포구,계,2014-03-01,420898,0
