자치구,년월,발생건수,부상자수,사망자수,버스승객수
강북구,2010-05,120.0,153.0,0.0,0.0
강북구,2010-06,108.0,148.0,1.0,0.0
강북구,2010-07,113.0,172.0,0.0,0.0
강북구,2010-08,122.0,159.0,3.0,0.0
강북구,2010-09,97.0,132.0,1.0,0.0
강북구,2010-10,113.0,183.0,3.0,0.0
강북구,2010-11,100.0,136.0,1.0,0.0
강북구,2010-12,102.0,141.0,1.0,0.0
강북구,2011-01,84.0,123.0,0.0,0.0
강북구,2011-02,69.0,117.0,0.0,0.0
강북구,2011-03,96.0,144.0,0.0,0.0
강북구,2011-04,96.0,145.0,1.0,0.0
강북구,2011-05,106.0,136.0,1.0,0.0
강북구,2011-06,110.0,162.0,0.0,0.0
강북구,2011-07,97.0,139.0,0.0,0.0
강북구,2011-08,108.0,143.0,1.0,0.0
강북구,2011-09,110.0,155.0,1.0,0.0
강북구,2011-10,109.0,141.0,1.0,0.0
강북구,2011-11,108.0,143.0,2.0,0.0
강북구,2011-12,81.0,100.0,0.0,0.0
강북구,2012-01,80.0,126.0,1.0,0.0
강북구,2012-02,98.0,129.0,1.0,0.0
강북구,2012-03,98.0,113.0,1.0,0.0
강북구,2012-04,108.0,159.0,0.0,0.0
강북구,2012-05,109.0,149.0,1.0,0.0
강북구,2012-06,105.0,140.0,1.0,0.0
강북구,2012-07,112.0,159.0,0.0,0.0
강북구,2012-08,112.0,164.0,1.0,0.0
강북구,2012-09,99.0,134.0,1.0,0.0
강북구,2012-10,110.0,161.0,0.0,0.0
강북구,2012-11,88.0,121.0,1.0,0.0
강북구,2012-12,93.0,125.0,1.0,0.0
강북구,2013-01,76.0,111.0,0.0,0.0
강북구,2013-02,70.0,98.0,0.0,0.0
강북구,2013-03,85.0,113.0,0.0,0.0
강북구,2013-04,85.0,116.0,0.0,0.0
강북구,2013-05,97.0,135.0,1.0,0.0
강북구,2013-06,103.0,126.0,2.0,0.0
강북구,2013-07,99.0,138.0,1.0,0.0
강북구,2013-08,113.0,155.0,1.0,0.0
강북구,2013-09,100.0,127.0,1.0,0.0
강북구,2013-10,100.0,139.0,0.0,0.0
강북구,2013-11,82.0,127.0,0.0,0.0
강북구,2013-12,97.0,140.0,4.0,0.0
강북구,2014-01,75.0,117.0,0.0,0.0
강북구,2014-02,71.0,97.0,1.0,0.0
강북구,2014-03,111.0,152.0,1.0,0.0
강북구,2014-04,111.0,159.0,0.0,0.0
강북구,2014-05,103.0,137.0,0.0,0.0
강북구,2014-06,113.0,159.0,2.0,0.0
강북구,2014-07,126.0,144.0,2.0,0.0
강북구,2014-08,123.0,171.0,1.0,0.0
강북구,2014-09,96.0,142.0,2.0,0.0
강북구,2014-10,129.0,164.0,0.0,0.0
강북구,2014-11,132.0,163.0,1.0,0.0
강북구,2014-12,123.0,168.0,2.0,0.0
강북구,2015-01,80.0,106.0,1.0,0.0
강북구,2015-02,70.0,117.0,3.0,0.0
강북구,2015-03,101.0,130.0,4.0,0.0
강북구,2015-04,105.0,143.0,1.0,0.0
강북구,2015-05,102.0,137.0,0.0,0.0
강북구,2015-06,132.0,169.0,1.0,0.0
강북구,2015-07,103.0,144.0,1.0,0.0
강북구,2015-08,104.0,140.0,0.0,0.0
강북구,2015-09,120.0,144.0,2.0,0.0
강북구,2015-10,113.0,154.0,2.0,0.0
강북구,2015-11,119.0,148.0,0.0,0.0
강북구,2015-12,116.0,152.0,1.0,0.0
강북구,2016-01,98.0,129.0,1.0,0.0
강북구,2016-02,68.0,85.0,0.0,0.0
강북구,2016-03,112.0,152.0,1.0,0.0
강북구,2016-04,120.0,163.0,2.0,0.0
강북구,2016-05,115.0,170.0,2.0,0.0
강북구,2016-06,116.0,161.0,1.0,0.0
강북구,2016-07,93.0,131.0,1.0,0.0
강북구,2016-08,94.0,126.0,1.0,0.0
강북구,2016-09,105.0,152.0,3.0,0.0
강북구,2016-10,100.0,131.0,0.0,0.0
강북구,2016-11,105.0,150.0,2.0,0.0
강북구,2016-12,101.0,128.0,1.0,0.0
강북구,2017-01,90.0,126.0,0.0,0.0
강북구,2017-02,77.0,109.0,1.0,0.0
강북구,2017-03,111.0,138.0,2.0,0.0
강북구,2017-04,88.0,108.0,1.0,0.0
강북구,2017-05,90.0,128.0,1.0,0.0
강북구,2017-06,97.0,129.0,0.0,0.0
강북구,2017-07,103.0,125.0,0.0,0.0
강북구,2017-08,104.0,145.0,0.0,0.0
강북구,2017-09,107.0,143.0,0.0,0.0
강북구,2017-10,139.0,167.0,3.0,0.0
강북구,2017-11,109.0,136.0,0.0,0.0
강북구,2017-12,87.0,113.0,1.0,0.0
강북구,2018-01,102.0,160.0,0.0,0.0
강북구,2018-02,103.0,139.0,2.0,0.0
강북구,2018-03,96.0,135.0,1.0,0.0
강북구,2018-04,99.0,136.0,1.0,0.0
강북구,2018-05,125.0,158.0,0.0,0.0
강북구,2018-06,93.0,118.0,1.0,0.0
강북구,2018-07,89.0,133.0,3.0,0.0
강북구,2018-08,102.0,136.0,1.0,0.0
강북구,2018-09,104.0,129.0,0.0,0.0
강북구,2018-10,107.0,128.0,2.0,0.0
강북구,2018-11,97.0,123.0,1.0,0.0
강북구,2018-12,99.0,138.0,1.0,0.0
강북구,2019-01,88.0,114.0,0.0,0.0
강북구,2019-02,76.0,107.0,0.0,0.0
강북구,2019-03,119.0,156.0,1.0,0.0
강북구,2019-04,112.0,151.0,1.0,0.0
강북구,2019-05,116.0,153.0,0.0,0.0
강북구,2019-06,117.0,153.0,1.0,0.0
강북구,2019-07,88.0,108.0,0.0,0.0
강북구,2019-08,125.0,173.0,1.0,0.0
강북구,2019-09,112.0,163.0,1.0,0.0
강북구,2019-10,114.0,148.0,1.0,0.0
강북구,2019-11,115.0,149.0,1.0,0.0
강북구,2019-12,95.0,131.0,0.0,0.0
강북구,2020-01,89.0,121.0,0.0,0.0
강북구,2020-02,103.0,128.0,1.0,0.0
강북구,2020-03,92.0,126.0,0.0,0.0
강북구,2020-04,79.0,95.0,1.0,0.0
강북구,2020-05,98.0,119.0,0.0,0.0
강북구,2020-06,99.0,131.0,0.0,0.0
강북구,2020-07,86.0,118.0,0.0,0.0
강북구,2020-08,83.0,114.0,0.0,0.0
강북구,2020-09,104.0,131.0,0.0,0.0
강북구,2020-10,96.0,124.0,0.0,0.0
강북구,2020-11,79.0,107.0,1.0,0.0
강북구,2020-12,79.0,106.0,0.0,0.0
강북구,2021-01,100.0,128.0,0.0,0.0
강북구,2021-02,87.0,105.0,1.0,0.0
강북구,2021-03,74.0,94.0,2.0,0.0
강북구,2021-04,93.0,113.0,0.0,0.0
강북구,2021-05,90.0,115.0,0.0,0.0
강북구,2021-06,79.0,109.0,0.0,0.0
강북구,2021-07,83.0,119.0,1.0,0.0
강북구,2021-08,81.0,99.0,0.0,0.0
강북구,2021-09,64.0,79.0,1.0,0.0
강북구,2021-10,80.0,108.0,0.0,0.0
강북구,2021-11,92.0,121.0,0.0,0.0
강북구,2021-12,94.0,112.0,1.0,0.0
강북구,2022-01,78.0,97.0,0.0,4466101.0
강북구,2022-02,82.0,107.0,0.0,3894539.0
강북구,2022-03,57.0,72.0,0.0,4382599.0
강북구,2022-04,73.0,85.0,1.0,4785049.0
강북구,2022-05,97.0,119.0,0.0,5147671.0
강북구,2022-06,83.0,100.0,0.0,4919266.0
강북구,2022-07,102.0,125.0,0.0,5215973.0
강북구,2022-08,94.0,112.0,0.0,5106499.0
강북구,2022-09,90.0,104.0,1.0,4873737.0
강북구,2022-10,103.0,122.0,2.0,5174051.0
강북구,2022-11,97.0,115.0,1.0,4988520.0
강북구,2022-12,88.0,108.0,1.0,5065117.0
강북구,2023-01,82.0,100.0,1.0,4586229.0
강북구,2023-02,53.0,64.0,0.0,4478062.0
강북구,2023-03,75.0,101.0,1.0,5176318.0
강북구,2023-04,83.0,101.0,1.0,4960239.0
강북구,2023-05,87.0,107.0,0.0,5139135.0
강북구,2023-06,82.0,109.0,1.0,5016733.0
강북구,2023-07,68.0,85.0,0.0,5063681.0
강북구,2023-08,91.0,114.0,1.0,4966788.0
강북구,2023-09,95.0,111.0,0.0,4858943.0
강북구,2023-10,89.0,106.0,0.0,4910467.0
강북구,2023-11,81.0,109.0,0.0,4904231.0
강북구,2023-12,86.0,110.0,0.0,4940914.0
강북구,2024-01,67.0,84.0,0.0,4705349.0
강북구,2024-02,62.0,72.0,0.0,4412051.0
강북구,2024-03,77.0,109.0,1.0,4996712.0
강북구,2024-04,76.0,99.0,0.0,5037674.0
강북구,2024-05,73.0,99.0,2.0,5194683.0
강북구,2024-06,68.0,78.0,0.0,4948882.0
강북구,2024-07,72.0,99.0,0.0,5153049.0
강북구,2024-08,70.0,84.0,0.0,5171476.0
강북구,2024-09,75.0,101.0,1.0,5068537.0
강북구,2024-10,78.0,99.0,1.0,5318977.0
강북구,2024-11,91.0,110.0,0.0,5238711.0
강북구,2024-12,68.0,89.0,0.0,5266874.0
강북구,2025-01,0.0,0.0,0.0,4373524.0
강북구,2025-02,0.0,0.0,0.0,4577064.0
강북구,2025-03,0.0,0.0,0.0,5220422.0
강북구,2025-04,0.0,0.0,0.0,996758.0
강서구,2005-01,128.0,210.0,0.0,0.0
강서구,2005-02,110.0,177.0,1.0,0.0
강서구,2005-03,156.0,224.0,3.0,0.0
강서구,2005-04,157.0,222.0,1.0,0.0
강서구,2005-05,154.0,242.0,2.0,0.0
강서구,2005-06,147.0,232.0,0.0,0.0
강서구,2005-07,183.0,240.0,2.0,0.0
강서구,2005-08,159.0,240.0,2.0,0.0
강서구,2005-09,150.0,229.0,2.0,0.0
강서구,2005-10,137.0,221.0,3.0,0.0
강서구,2005-11,169.0,260.0,2.0,0.0
강서구,2005-12,144.0,228.0,1.0,0.0
강서구,2006-01,113.0,166.0,1.0,0.0
강서구,2006-02,114.0,163.0,0.0,0.0
강서구,2006-03,160.0,241.0,2.0,0.0
강서구,2006-04,163.0,221.0,4.0,0.0
강서구,2006-05,166.0,232.0,1.0,0.0
강서구,2006-06,151.0,229.0,2.0,0.0
강서구,2006-07,125.0,189.0,1.0,0.0
강서구,2006-08,129.0,184.0,2.0,0.0
강서구,2006-09,160.0,210.0,2.0,0.0
강서구,2006-10,134.0,219.0,0.0,0.0
강서구,2006-11,140.0,205.0,7.0,0.0
강서구,2006-12,132.0,178.0,2.0,0.0
강서구,2007-01,128.0,170.0,1.0,0.0
강서구,2007-02,115.0,158.0,3.0,0.0
강서구,2007-03,148.0,231.0,0.0,0.0
강서구,2007-04,151.0,214.0,2.0,0.0
강서구,2007-05,166.0,214.0,1.0,0.0
강서구,2007-06,149.0,215.0,1.0,0.0
강서구,2007-07,140.0,201.0,3.0,0.0
강서구,2007-08,122.0,156.0,5.0,0.0
강서구,2007-09,166.0,235.0,1.0,0.0
강서구,2007-10,161.0,226.0,1.0,0.0
강서구,2007-11,158.0,223.0,1.0,0.0
강서구,2007-12,165.0,241.0,0.0,0.0
강서구,2008-01,109.0,150.0,3.0,0.0
강서구,2008-02,142.0,211.0,2.0,0.0
강서구,2008-03,159.0,226.0,2.0,0.0
강서구,2008-04,156.0,220.0,1.0,0.0
강서구,2008-05,182.0,261.0,1.0,0.0
강서구,2008-06,207.0,269.0,1.0,0.0
강서구,2008-07,202.0,277.0,1.0,0.0
강서구,2008-08,193.0,252.0,0.0,0.0
강서구,2008-09,180.0,250.0,3.0,0.0
강서구,2008-10,178.0,233.0,4.0,0.0
강서구,2008-11,167.0,225.0,2.0,0.0
강서구,2008-12,181.0,237.0,2.0,0.0
강서구,2009-01,151.0,213.0,0.0,0.0
강서구,2009-02,132.0,185.0,0.0,0.0
강서구,2009-03,157.0,232.0,4.0,0.0
강서구,2009-04,145.0,237.0,1.0,0.0
강서구,2009-05,153.0,220.0,1.0,0.0
강서구,2009-06,173.0,237.0,1.0,0.0
강서구,2009-07,187.0,259.0,0.0,0.0
강서구,2009-08,197.0,297.0,0.0,0.0
강서구,2009-09,166.0,215.0,2.0,0.0
강서구,2009-10,188.0,250.0,5.0,0.0
강서구,2009-11,176.0,270.0,1.0,0.0
강서구,2009-12,169.0,252.0,0.0,0.0
강서구,2010-01,131.0,204.0,0.0,0.0
강서구,2010-02,130.0,166.0,2.0,0.0
강서구,2010-03,150.0,206.0,0.0,0.0
강서구,2010-04,132.0,191.0,1.0,0.0
강서구,2010-05,178.0,267.0,3.0,0.0
강서구,2010-06,165.0,206.0,4.0,0.0
강서구,2010-07,164.0,204.0,3.0,0.0
강서구,2010-08,162.0,213.0,3.0,0.0
강서구,2010-09,176.0,252.0,1.0,0.0
강서구,2010-10,181.0,264.0,1.0,0.0
강서구,2010-11,153.0,202.0,3.0,0.0
강서구,2010-12,150.0,219.0,0.0,0.0
강서구,2011-01,133.0,177.0,1.0,0.0
강서구,2011-02,130.0,181.0,0.0,0.0
강서구,2011-03,144.0,205.0,1.0,0.0
강서구,2011-04,165.0,244.0,3.0,0.0
강서구,2011-05,173.0,232.0,1.0,0.0
강서구,2011-06,156.0,233.0,0.0,0.0
강서구,2011-07,162.0,239.0,1.0,0.0
강서구,2011-08,168.0,242.0,1.0,0.0
강서구,2011-09,178.0,285.0,3.0,0.0
강서구,2011-10,166.0,250.0,1.0,0.0
강서구,2011-11,161.0,238.0,2.0,0.0
강서구,2011-12,149.0,214.0,2.0,0.0
강서구,2012-01,151.0,206.0,3.0,0.0
강서구,2012-02,126.0,196.0,1.0,0.0
강서구,2012-03,133.0,216.0,1.0,0.0
강서구,2012-04,151.0,206.0,2.0,0.0
강서구,2012-05,173.0,266.0,2.0,0.0
강서구,2012-06,159.0,212.0,3.0,0.0
강서구,2012-07,150.0,205.0,4.0,0.0
강서구,2012-08,139.0,193.0,1.0,0.0
강서구,2012-09,162.0,232.0,1.0,0.0
강서구,2012-10,158.0,219.0,4.0,0.0
강서구,2012-11,141.0,227.0,1.0,0.0
강서구,2012-12,124.0,195.0,2.0,0.0
강서구,2013-01,129.0,182.0,2.0,0.0
강서구,2013-02,104.0,161.0,3.0,0.0
강서구,2013-03,152.0,193.0,3.0,0.0
강서구,2013-04,153.0,232.0,3.0,0.0
강서구,2013-05,149.0,208.0,1.0,0.0
강서구,2013-06,157.0,237.0,4.0,0.0
강서구,2013-07,151.0,238.0,2.0,0.0
강서구,2013-08,155.0,246.0,2.0,0.0
강서구,2013-09,146.0,214.0,1.0,0.0
강서구,2013-10,168.0,233.0,2.0,0.0
강서구,2013-11,127.0,168.0,2.0,0.0
강서구,2013-12,124.0,205.0,1.0,0.0
강서구,2014-01,104.0,155.0,0.0,0.0
강서구,2014-02,120.0,168.0,0.0,0.0
강서구,2014-03,173.0,237.0,5.0,0.0
강서구,2014-04,120.0,168.0,3.0,0.0
강서구,2014-05,170.0,275.0,6.0,0.0
강서구,2014-06,161.0,247.0,2.0,0.0
강서구,2014-07,162.0,230.0,1.0,0.0
강서구,2014-08,160.0,219.0,3.0,0.0
강서구,2014-09,145.0,218.0,3.0,0.0
강서구,2014-10,161.0,234.0,3.0,0.0
강서구,2014-11,175.0,259.0,2.0,0.0
강서구,2014-12,155.0,204.0,4.0,0.0
강서구,2015-01,128.0,203.0,0.0,0.0
강서구,2015-02,125.0,161.0,0.0,0.0
강서구,2015-03,130.0,217.0,1.0,0.0
강서구,2015-04,178.0,240.0,1.0,0.0
강서구,2015-05,160.0,216.0,1.0,0.0
강서구,2015-06,146.0,192.0,0.0,0.0
강서구,2015-07,178.0,239.0,0.0,0.0
강서구,2015-08,173.0,235.0,2.0,0.0
강서구,2015-09,174.0,297.0,5.0,0.0
강서구,2015-10,167.0,238.0,1.0,0.0
강서구,2015-11,201.0,278.0,1.0,0.0
강서구,2015-12,172.0,246.0,0.0,0.0
강서구,2016-01,141.0,194.0,3.0,0.0
강서구,2016-02,138.0,189.0,1.0,0.0
강서구,2016-03,139.0,169.0,2.0,0.0
강서구,2016-04,159.0,196.0,0.0,0.0
강서구,2016-05,153.0,201.0,0.0,0.0
강서구,2016-06,140.0,177.0,1.0,0.0
강서구,2016-07,145.0,181.0,1.0,0.0
강서구,2016-08,146.0,205.0,2.0,0.0
강서구,2016-09,137.0,187.0,0.0,0.0
강서구,2016-10,138.0,182.0,2.0,0.0
강서구,2016-11,131.0,166.0,1.0,0.0
강서구,2016-12,124.0,183.0,0.0,0.0
강서구,2017-01,155.0,237.0,1.0,0.0
강서구,2017-02,112.0,154.0,1.0,0.0
강서구,2017-03,140.0,174.0,1.0,0.0
강서구,2017-04,146.0,201.0,0.0,0.0
강서구,2017-05,121.0,156.0,0.0,0.0
강서구,2017-06,147.0,183.0,3.0,0.0
강서구,2017-07,136.0,192.0,1.0,0.0
강서구,2017-08,129.0,189.0,2.0,0.0
강서구,2017-09,128.0,166.0,2.0,0.0
강서구,2017-10,137.0,195.0,0.0,0.0
강서구,2017-11,114.0,159.0,0.0,0.0
강서구,2017-12,119.0,149.0,1.0,0.0
강서구,2018-01,134.0,210.0,3.0,0.0
강서구,2018-02,134.0,177.0,0.0,0.0
강서구,2018-03,109.0,164.0,0.0,0.0
강서구,2018-04,124.0,206.0,0.0,0.0
강서구,2018-05,103.0,155.0,1.0,0.0
강서구,2018-06,131.0,189.0,2.0,0.0
강서구,2018-07,115.0,173.0,0.0,0.0
강서구,2018-08,141.0,228.0,2.0,0.0
강서구,2018-09,116.0,169.0,1.0,0.0
강서구,2018-10,122.0,156.0,0.0,0.0
강서구,2018-11,146.0,208.0,0.0,0.0
강서구,2018-12,127.0,173.0,2.0,0.0
강서구,2019-01,136.0,179.0,1.0,0.0
강서구,2019-02,131.0,165.0,0.0,0.0
강서구,2019-03,144.0,194.0,2.0,0.0
강서구,2019-04,140.0,189.0,2.0,0.0
강서구,2019-05,153.0,230.0,5.0,0.0
강서구,2019-06,143.0,206.0,1.0,0.0
강서구,2019-07,147.0,185.0,0.0,0.0
강서구,2019-08,189.0,260.0,1.0,0.0
강서구,2019-09,162.0,237.0,1.0,0.0
강서구,2019-10,167.0,214.0,4.0,0.0
강서구,2019-11,162.0,226.0,1.0,0.0
강서구,2019-12,155.0,206.0,2.0,0.0
강서구,2020-01,135.0,193.0,2.0,0.0
강서구,2020-02,128.0,163.0,1.0,0.0
강서구,2020-03,123.0,172.0,2.0,0.0
강서구,2020-04,124.0,180.0,1.0,0.0
강서구,2020-05,158.0,204.0,3.0,0.0
강서구,2020-06,137.0,188.0,2.0,0.0
강서구,2020-07,128.0,173.0,1.0,0.0
강서구,2020-08,129.0,169.0,2.0,0.0
강서구,2020-09,150.0,214.0,1.0,0.0
강서구,2020-10,130.0,175.0,2.0,0.0
강서구,2020-11,133.0,175.0,0.0,0.0
강서구,2020-12,100.0,125.0,0.0,0.0
강서구,2021-01,107.0,144.0,0.0,0.0
강서구,2021-02,92.0,131.0,1.0,0.0
강서구,2021-03,116.0,154.0,0.0,0.0
강서구,2021-04,126.0,171.0,2.0,0.0
강서구,2021-05,141.0,186.0,1.0,0.0
강서구,2021-06,144.0,184.0,1.0,0.0
강서구,2021-07,149.0,192.0,1.0,0.0
강서구,2021-08,117.0,187.0,3.0,0.0
강서구,2021-09,121.0,154.0,1.0,0.0
강서구,2021-10,130.0,183.0,2.0,0.0
강서구,2021-11,131.0,181.0,1.0,0.0
강서구,2021-12,127.0,175.0,0.0,0.0
강서구,2022-01,140.0,183.0,2.0,4287110.0
강서구,2022-02,116.0,139.0,1.0,3727510.0
강서구,2022-03,112.0,147.0,0.0,4165953.0
강서구,2022-04,135.0,169.0,3.0,4550713.0
강서구,2022-05,154.0,209.0,3.0,4875536.0
강서구,2022-06,155.0,204.0,1.0,4764240.0
강서구,2022-07,143.0,176.0,3.0,5095909.0
강서구,2022-08,126.0,168.0,1.0,5081768.0
강서구,2022-09,131.0,175.0,1.0,4629392.0
강서구,2022-10,133.0,172.0,0.0,4924458.0
강서구,2022-11,125.0,171.0,0.0,4827409.0
강서구,2022-12,136.0,195.0,0.0,4937327.0
강서구,2023-01,112.0,149.0,0.0,4479207.0
강서구,2023-02,106.0,157.0,0.0,4440861.0
강서구,2023-03,112.0,156.0,4.0,5009225.0
강서구,2023-04,139.0,191.0,1.0,4770622.0
강서구,2023-05,134.0,185.0,0.0,4876774.0
강서구,2023-06,133.0,204.0,0.0,4894939.0
강서구,2023-07,121.0,175.0,2.0,5010174.0
강서구,2023-08,128.0,175.0,1.0,4943601.0
강서구,2023-09,153.0,199.0,1.0,4668096.0
강서구,2023-10,135.0,169.0,0.0,4672275.0
강서구,2023-11,126.0,179.0,0.0,4796175.0
강서구,2023-12,119.0,173.0,0.0,4837112.0
강서구,2024-01,103.0,135.0,3.0,4658174.0
강서구,2024-02,105.0,154.0,0.0,4326952.0
강서구,2024-03,122.0,166.0,1.0,4837596.0
강서구,2024-04,118.0,141.0,1.0,4850463.0
강서구,2024-05,150.0,191.0,0.0,4936754.0
강서구,2024-06,121.0,160.0,0.0,4797208.0
강서구,2024-07,133.0,166.0,1.0,5154291.0
강서구,2024-08,144.0,178.0,0.0,5079774.0
강서구,2024-09,137.0,178.0,1.0,4751231.0
강서구,2024-10,146.0,185.0,1.0,5007720.0
강서구,2024-11,135.0,179.0,4.0,5002935.0
강서구,2024-12,124.0,168.0,0.0,5085719.0
강서구,2025-01,0.0,0.0,0.0,4180595.0
강서구,2025-02,0.0,0.0,0.0,4523654.0
강서구,2025-03,0.0,0.0,0.0,4960620.0
강서구,2025-04,0.0,0.0,0.0,973981.0
관악구,2005-01,97.0,135.0,1.0,0.0
관악구,2005-02,111.0,146.0,2.0,0.0
관악구,2005-03,130.0,176.0,2.0,0.0
관악구,2005-04,151.0,214.0,1.0,0.0
관악구,2005-05,142.0,223.0,2.0,0.0
관악구,2005-06,134.0,188.0,1.0,0.0
관악구,2005-07,148.0,198.0,3.0,0.0
관악구,2005-08,141.0,212.0,1.0,0.0
관악구,2005-09,147.0,217.0,4.0,0.0
관악구,2005-10,156.0,225.0,2.0,0.0
관악구,2005-11,136.0,185.0,3.0,0.0
관악구,2005-12,151.0,230.0,3.0,0.0
관악구,2006-01,114.0,164.0,0.0,0.0
관악구,2006-02,112.0,150.0,0.0,0.0
관악구,2006-03,133.0,173.0,2.0,0.0
관악구,2006-04,134.0,188.0,1.0,0.0
관악구,2006-05,148.0,215.0,1.0,0.0
관악구,2006-06,141.0,215.0,3.0,0.0
관악구,2006-07,136.0,193.0,2.0,0.0
관악구,2006-08,166.0,251.0,1.0,0.0
관악구,2006-09,156.0,225.0,1.0,0.0
관악구,2006-10,137.0,207.0,0.0,0.0
관악구,2006-11,144.0,193.0,0.0,0.0
관악구,2006-12,148.0,202.0,1.0,0.0
관악구,2007-01,143.0,201.0,1.0,0.0
관악구,2007-02,110.0,160.0,0.0,0.0
관악구,2007-03,150.0,246.0,0.0,0.0
관악구,2007-04,144.0,195.0,2.0,0.0
관악구,2007-05,154.0,204.0,2.0,0.0
관악구,2007-06,163.0,220.0,3.0,0.0
관악구,2007-07,147.0,183.0,2.0,0.0
관악구,2007-08,163.0,232.0,4.0,0.0
관악구,2007-09,175.0,234.0,1.0,0.0
관악구,2007-10,180.0,269.0,1.0,0.0
관악구,2007-11,161.0,216.0,1.0,0.0
관악구,2007-12,154.0,237.0,1.0,0.0
관악구,2008-01,124.0,180.0,0.0,0.0
관악구,2008-02,136.0,187.0,1.0,0.0
관악구,2008-03,137.0,187.0,2.0,0.0
관악구,2008-04,150.0,202.0,2.0,0.0
관악구,2008-05,178.0,247.0,2.0,0.0
관악구,2008-06,179.0,225.0,1.0,0.0
관악구,2008-07,168.0,233.0,0.0,0.0
관악구,2008-08,190.0,287.0,2.0,0.0
관악구,2008-09,150.0,204.0,0.0,0.0
관악구,2008-10,170.0,229.0,2.0,0.0
관악구,2008-11,183.0,269.0,0.0,0.0
관악구,2008-12,179.0,260.0,1.0,0.0
관악구,2009-01,159.0,248.0,3.0,0.0
관악구,2009-02,151.0,216.0,1.0,0.0
관악구,2009-03,157.0,208.0,0.0,0.0
관악구,2009-04,180.0,241.0,0.0,0.0
관악구,2009-05,157.0,245.0,0.0,0.0
관악구,2009-06,169.0,244.0,1.0,0.0
관악구,2009-07,168.0,213.0,3.0,0.0
관악구,2009-08,151.0,221.0,1.0,0.0
관악구,2009-09,195.0,268.0,1.0,0.0
관악구,2009-10,166.0,220.0,1.0,0.0
관악구,2009-11,172.0,230.0,2.0,0.0
관악구,2009-12,154.0,224.0,1.0,0.0
관악구,2010-01,140.0,198.0,1.0,0.0
관악구,2010-02,156.0,218.0,2.0,0.0
관악구,2010-03,140.0,183.0,1.0,0.0
관악구,2010-04,144.0,212.0,2.0,0.0
관악구,2010-05,175.0,241.0,2.0,0.0
관악구,2010-06,169.0,238.0,1.0,0.0
관악구,2010-07,163.0,238.0,3.0,0.0
관악구,2010-08,147.0,216.0,0.0,0.0
관악구,2010-09,153.0,217.0,1.0,0.0
관악구,2010-10,163.0,235.0,0.0,0.0
관악구,2010-11,153.0,221.0,1.0,0.0
관악구,2010-12,148.0,215.0,2.0,0.0
관악구,2011-01,119.0,182.0,1.0,0.0
관악구,2011-02,114.0,158.0,1.0,0.0
관악구,2011-03,142.0,192.0,1.0,0.0
관악구,2011-04,142.0,207.0,5.0,0.0
관악구,2011-05,165.0,226.0,0.0,0.0
관악구,2011-06,170.0,222.0,2.0,0.0
관악구,2011-07,151.0,197.0,1.0,0.0
관악구,2011-08,152.0,221.0,4.0,0.0
관악구,2011-09,154.0,206.0,1.0,0.0
관악구,2011-10,152.0,212.0,0.0,0.0
관악구,2011-11,138.0,182.0,0.0,0.0
관악구,2011-12,138.0,191.0,1.0,0.0
관악구,2012-01,109.0,159.0,3.0,0.0
관악구,2012-02,117.0,162.0,2.0,0.0
관악구,2012-03,145.0,201.0,1.0,0.0
관악구,2012-04,159.0,210.0,1.0,0.0
관악구,2012-05,158.0,200.0,1.0,0.0
관악구,2012-06,133.0,173.0,1.0,0.0
관악구,2012-07,150.0,206.0,2.0,0.0
관악구,2012-08,173.0,221.0,1.0,0.0
관악구,2012-09,156.0,205.0,3.0,0.0
관악구,2012-10,124.0,161.0,1.0,0.0
관악구,2012-11,159.0,213.0,1.0,0.0
관악구,2012-12,130.0,188.0,3.0,0.0
관악구,2013-01,139.0,202.0,0.0,0.0
관악구,2013-02,108.0,154.0,0.0,0.0
관악구,2013-03,151.0,214.0,4.0,0.0
관악구,2013-04,156.0,260.0,2.0,0.0
관악구,2013-05,178.0,227.0,3.0,0.0
관악구,2013-06,181.0,259.0,1.0,0.0
관악구,2013-07,134.0,185.0,0.0,0.0
관악구,2013-08,152.0,191.0,1.0,0.0
관악구,2013-09,119.0,158.0,3.0,0.0
관악구,2013-10,149.0,223.0,2.0,0.0
관악구,2013-11,147.0,207.0,1.0,0.0
관악구,2013-12,139.0,202.0,3.0,0.0
관악구,2014-01,115.0,178.0,2.0,0.0
관악구,2014-02,128.0,188.0,1.0,0.0
관악구,2014-03,129.0,176.0,2.0,0.0
관악구,2014-04,152.0,196.0,3.0,0.0
관악구,2014-05,126.0,163.0,3.0,0.0
관악구,2014-06,144.0,208.0,0.0,0.0
관악구,2014-07,145.0,176.0,2.0,0.0
관악구,2014-08,186.0,240.0,2.0,0.0
관악구,2014-09,138.0,167.0,2.0,0.0
관악구,2014-10,147.0,204.0,2.0,0.0
관악구,2014-11,157.0,217.0,1.0,0.0
관악구,2014-12,149.0,204.0,2.0,0.0
관악구,2015-01,139.0,180.0,2.0,0.0
관악구,2015-02,96.0,128.0,1.0,0.0
관악구,2015-03,128.0,168.0,0.0,0.0
관악구,2015-04,140.0,187.0,0.0,0.0
관악구,2015-05,157.0,198.0,1.0,0.0
관악구,2015-06,123.0,153.0,1.0,0.0
관악구,2015-07,142.0,186.0,0.0,0.0
관악구,2015-08,136.0,175.0,1.0,0.0
