자치구,년월,버스승객수,발생건수,사망자수,부상자수
종로구,'2017.02,0,71,2,96
종로구,'2017.03,0,99,1,140
종로구,'2017.04,0,113,1,166
종로구,'2017.05,0,116,0,146
종로구,'2017.06,0,114,0,152
종로구,'2017.07,0,87,2,141
종로구,'2017.08,0,81,0,119
종로구,'2017.09,0,112,1,155
종로구,'2017.10,0,94,0,145
종로구,'2017.11,0,97,2,115
종로구,'2017.12,0,108,2,155
종로구,'2018.01,0,103,0,133
종로구,'2018.02,0,84,1,111
종로구,'2018.03,0,101,0,149
종로구,'2018.04,0,93,0,114
종로구,'2018.05,0,102,1,143
종로구,'2018.06,0,96,1,123
종로구,'2018.07,0,89,0,128
종로구,'2018.08,0,90,0,127
종로구,'2018.09,0,91,1,133
종로구,'2018.10,0,113,0,166
종로구,'2018.11,0,75,1,100
종로구,'2018.12,0,97,1,119
종로구,'2019.01,0,87,1,125
종로구,'2019.02,0,66,1,84
종로구,'2019.03,0,87,2,122
종로구,'2019.04,0,85,0,131
종로구,'2019.05,0,112,1,158
종로구,'2019.06,0,95,1,116
종로구,'2019.07,0,83,0,109
종로구,'2019.08,0,115,0,164
종로구,'2019.09,0,99,0,143
종로구,'2019.10,0,104,0,139
종로구,'2019.11,0,100,0,126
종로구,'2019.12,0,100,0,142
종로구,'2020.01,0,76,1,103
종로구,'2020.02,0,90,1,121
종로구,'2020.03,0,55,0,69
종로구,'2020.04,0,61,0,108
종로구,'2020.05,0,83,1,112
종로구,'2020.06,0,82,0,107
종로구,'2020.07,0,89,0,130
종로구,'2020.08,0,69,1,88
종로구,'2020.09,0,73,0,91
종로구,'2020.10,0,75,0,93
종로구,'2020.11,0,82,1,107
종로구,'2020.12,0,68,0,95
종로구,'2021.01,0,69,3,93
종로구,'2021.02,0,54,0,75
종로구,'2021.03,0,66,0,92
종로구,'2021.04,0,51,0,66
종로구,'2021.05,0,62,0,91
종로구,'2021.06,0,70,1,90
종로구,'2021.07,0,71,0,94
종로구,'2021.08,0,65,1,92
종로구,'2021.09,0,54,0,74
종로구,'2021.10,0,75,0,97
종로구,'2021.11,0,75,1,103
종로구,'2021.12,0,66,0,83
종로구,'2022.01,4680304,65,0,89
종로구,'2022.02,4064323,59,0,87
종로구,'2022.03,4822051,70,0,88
종로구,'2022.04,5589754,90,0,133
종로구,'2022.05,6312459,88,1,130
종로구,'2022.06,5897162,78,1,99
종로구,'2022.07,5967031,109,0,146
종로구,'2022.08,5953339,77,1,105
종로구,'2022.09,5861513,99,0,138
종로구,'2022.10,6338385,81,0,118
종로구,'2022.11,6129934,77,0,108
종로구,'2022.12,5820975,81,0,110
종로구,'2023.01,5086045,77,2,108
종로구,'2023.02,5189018,66,0,84
종로구,'2023.03,6292659,67,0,97
종로구,'2023.04,6039824,73,1,90
종로구,'2023.05,6198116,88,0,136
종로구,'2023.06,6023162,82,0,101
종로구,'2023.07,5809826,95,0,121
종로구,'2023.08,5741067,83,1,114
종로구,'2023.09,5956634,81,1,132
종로구,'2023.10,6249531,96,2,120
종로구,'2023.11,6148330,80,1,99
종로구,'2023.12,5947595,100,0,129
종로구,'2024.01,5503264,77,0,97
종로구,'2024.02,5142088,56,0,76
종로구,'2024.03,6138280,74,0,101
종로구,'2024.04,6352932,84,0,110
종로구,'2024.05,6555668,61,1,87
종로구,'2024.06,6138447,82,1,159
종로구,'2024.07,6218588,66,0,76
종로구,'2024.08,5923310,89,0,122
종로구,'2024.09,5983796,81,0,105
종로구,'2024.10,6578398,88,1,123
종로구,'2024.11,6409936,90,1,117
종로구,'2024.12,6097096,69,1,80
종로구,'2025.01,4702183,0,0,0
종로구,'2025.02,5034268,0,0,0
종로구,'2025.03,6121838,0,0,0
종로구,'2025.04,1113082,0,0,0
중구,'2017.01,0,96,0,133
중구,'2017.02,0,103,0,147
중구,'2017.03,0,110,1,134
중구,'2017.04,0,89,0,132
중구,'2017.05,0,111,0,142
중구,'2017.06,0,108,2,151
중구,'2017.07,0,109,0,141
중구,'2017.08,0,96,0,140
중구,'2017.09,0,101,1,131
중구,'2017.10,0,105,0,129
중구,'2017.11,0,124,0,167
중구,'2017.12,0,100,0,137
중구,'2018.01,0,104,1,143
중구,'2018.02,0,95,2,116
중구,'2018.03,0,106,1,141
중구,'2018.04,0,84,1,130
중구,'2018.05,0,105,1,134
중구,'2018.06,0,103,0,129
중구,'2018.07,0,80,0,116
중구,'2018.08,0,85,1,117
중구,'2018.09,0,77,0,93
중구,'2018.10,0,102,0,128
중구,'2018.11,0,93,1,131
중구,'2018.12,0,94,1,128
중구,'2019.01,0,100,3,124
중구,'2019.02,0,53,0,80
중구,'2019.03,0,85,0,113
중구,'2019.04,0,113,1,154
중구,'2019.05,0,104,0,135
중구,'2019.06,0,104,0,139
중구,'2019.07,0,107,0,140
중구,'2019.08,0,101,0,127
중구,'2019.09,0,90,0,125
중구,'2019.10,0,93,1,133
중구,'2019.11,0,121,0,163
중구,'2019.12,0,113,0,182
중구,'2020.01,0,81,0,114
중구,'2020.02,0,78,0,110
중구,'2020.03,0,61,2,75
중구,'2020.04,0,64,0,77
중구,'2020.05,0,104,2,137
중구,'2020.06,0,80,1,114
중구,'2020.07,0,77,0,97
중구,'2020.08,0,83,0,102
중구,'2020.09,0,66,0,80
중구,'2020.10,0,94,0,130
중구,'2020.11,0,88,0,114
중구,'2020.12,0,79,1,98
중구,'2021.01,0,74,0,85
중구,'2021.02,0,68,2,98
중구,'2021.03,0,67,0,89
중구,'2021.04,0,73,0,106
중구,'2021.05,0,78,0,121
중구,'2021.06,0,67,0,93
중구,'2021.07,0,69,0,96
중구,'2021.08,0,55,0,68
중구,'2021.09,0,64,0,82
중구,'2021.10,0,78,0,108
중구,'2021.11,0,84,0,104
중구,'2021.12,0,77,1,106
중구,'2022.01,3211943,77,0,88
중구,'2022.02,2752217,59,1,83
중구,'2022.03,3197825,54,0,76
중구,'2022.04,3813677,81,0,109
중구,'2022.05,4212498,72,0,93
중구,'2022.06,4014816,73,0,89
중구,'2022.07,4149037,87,0,107
중구,'2022.08,4124180,66,0,91
중구,'2022.09,3926824,88,1,114
중구,'2022.10,4238700,81,0,96
중구,'2022.11,4090752,92,0,121
중구,'2022.12,4002144,113,0,145
중구,'2023.01,3533052,81,0,116
중구,'2023.02,3587424,58,0,78
중구,'2023.03,4167294,88,0,116
중구,'2023.04,4086674,82,0,112
중구,'2023.05,4199322,67,0,82
중구,'2023.06,4191272,78,0,102
중구,'2023.07,4075280,79,0,99
중구,'2023.08,4043249,61,0,74
중구,'2023.09,4055338,76,0,91
중구,'2023.10,4330032,84,0,107
중구,'2023.11,4260222,98,2,110
중구,'2023.12,4194946,79,1,107
중구,'2024.01,3860155,87,0,108
중구,'2024.02,3669717,66,0,86
중구,'2024.03,4195499,72,0,91
중구,'2024.04,4480619,98,3,128
중구,'2024.05,4549649,88,1,110
중구,'2024.06,4352213,79,0,103
중구,'2024.07,4502518,67,9,93
중구,'2024.08,5552376,73,0,93
중구,'2024.09,5497272,102,2,130
중구,'2024.10,6006703,97,0,125
중구,'2024.11,5743170,76,0,85
중구,'2024.12,5619453,71,1,84
중구,'2025.01,4441548,0,0,0
중구,'2025.02,4785678,0,0,0
중구,'2025.03,5147261,0,0,0
중구,'2025.04,867770,0,0,0
중랑구,'2017.01,0,127,1,179
중랑구,'2017.02,0,113,1,175
중랑구,'2017.03,0,129,0,171
중랑구,'2017.04,0,120,0,169
중랑구,'2017.05,0,173,1,233
중랑구,'2017.06,0,145,0,184
중랑구,'2017.07,0,136,0,185
중랑구,'2017.08,0,132,0,174
중랑구,'2017.09,0,153,1,190
중랑구,'2017.10,0,144,0,207
중랑구,'2017.11,0,140,1,193
중랑구,'2017.12,0,127,1,168
중랑구,'2018.01,0,125,1,183
중랑구,'2018.02,0,125,1,169
중랑구,'2018.03,0,116,3,140
중랑구,'2018.04,0,121,0,159
중랑구,'2018.05,0,151,1,213
중랑구,'2018.06,0,130,0,180
중랑구,'2018.07,0,144,0,188
중랑구,'2018.08,0,112,2,153
중랑구,'2018.09,0,124,0,183
중랑구,'2018.10,0,154,0,227
중랑구,'2018.11,0,139,2,182
중랑구,'2018.12,0,124,0,158
중랑구,'2019.01,0,122,0,153
중랑구,'2019.02,0,117,0,142
중랑구,'2019.03,0,118,2,151
중랑구,'2019.04,0,134,1,178
중랑구,'2019.05,0,134,1,179
중랑구,'2019.06,0,131,2,164
중랑구,'2019.07,0,125,1,175
중랑구,'2019.08,0,138,1,187
중랑구,'2019.09,0,147,3,180
중랑구,'2019.10,0,171,1,229
중랑구,'2019.11,0,156,0,219
중랑구,'2019.12,0,127,0,165
중랑구,'2020.01,0,112,1,184
중랑구,'2020.02,0,159,0,191
중랑구,'2020.03,0,91,0,115
중랑구,'2020.04,0,116,2,156
중랑구,'2020.05,0,124,0,156
중랑구,'2020.06,0,129,0,186
중랑구,'2020.07,0,101,0,143
중랑구,'2020.08,0,108,0,141
중랑구,'2020.09,0,136,0,180
중랑구,'2020.10,0,143,0,212
중랑구,'2020.11,0,137,1,172
중랑구,'2020.12,0,91,0,116
중랑구,'2021.01,0,104,0,129
중랑구,'2021.02,0,106,1,133
중랑구,'2021.03,0,133,0,176
중랑구,'2021.04,0,124,2,178
중랑구,'2021.05,0,110,0,157
중랑구,'2021.06,0,120,0,173
중랑구,'2021.07,0,120,2,155
중랑구,'2021.08,0,100,0,122
중랑구,'2021.09,0,100,1,138
중랑구,'2021.10,0,114,0,156
중랑구,'2021.11,0,125,0,159
중랑구,'2021.12,0,117,1,150
중랑구,'2022.01,3450517,114,0,153
중랑구,'2022.02,3021241,89,1,121
중랑구,'2022.03,3479875,95,1,120
중랑구,'2022.04,3804493,133,0,186
중랑구,'2022.05,4088410,135,1,163
중랑구,'2022.06,3906296,119,1,148
중랑구,'2022.07,4100833,128,0,179
중랑구,'2022.08,4066760,121,0,164
중랑구,'2022.09,3874805,123,1,170
중랑구,'2022.10,4121761,108,0,150
중랑구,'2022.11,4026685,121,4,177
중랑구,'2022.12,4089185,115,1,159
중랑구,'2023.01,3656077,88,0,113
중랑구,'2023.02,3626999,99,0,131
중랑구,'2023.03,4260793,98,0,125
중랑구,'2023.04,4061699,90,0,129
중랑구,'2023.05,4221759,121,1,155
중랑구,'2023.06,4112628,111,3,153
중랑구,'2023.07,4143407,89,0,135
중랑구,'2023.08,4058059,109,1,145
중랑구,'2023.09,4002154,123,0,171
중랑구,'2023.10,4011575,122,0,169
중랑구,'2023.11,4092183,105,2,140
중랑구,'2023.12,4108295,113,0,138
중랑구,'2024.01,3865973,74,0,111
중랑구,'2024.02,3615942,90,0,122
중랑구,'2024.03,4146370,99,1,146
중랑구,'2024.04,4184762,92,1,110
중랑구,'2024.05,4324557,103,1,141
중랑구,'2024.06,4092745,118,1,151
중랑구,'2024.07,4278562,96,0,133
중랑구,'2024.08,4474005,123,2,162
중랑구,'2024.09,4367611,94,1,133
중랑구,'2024.10,4593114,115,0,156
중랑구,'2024.11,4563803,91,1,122
중랑구,'2024.12,4601624,104,0,136
중랑구,'2025.01,3746106,0,0,0
중랑구,'2025.02,4000595,0,0,0
중랑구,'2025.03,4515057,0,0,0
중랑구,'2025.04,839270,0,0,0
소계,'2017.01,0,3166,33,4692
소계,'2017.02,0,2728,26,3883
소계,'2017.03,0,3098,29,4241
소계,'2017.04,0,3172,22,4372
소계,'2017.05,0,3284,27,4539
소계,'2017.06,0,3247,29,4421
소계,'2017.07,0,3268,31,4577
소계,'2017.08,0,3308,24,4579
소계,'2017.09,0,3488,33,4752
소계,'2017.10,0,3312,31,4646
소계,'2017.11,0,3375,28,4600
소계,'2017.12,0,3179,30,4508
소계,'2018.01,0,3192,30,4490
소계,'2018.02,0,2973,28,4178
소계,'2018.03,0,3072,28,4288
소계,'2018.04,0,3219,24,4375
소계,'2018.05,0,3454,22,4795
소계,'2018.06,0,3253,21,4452
소계,'2018.07,0,3321,29,4588
소계,'2018.08,0,3203,27,4528
소계,'2018.09,0,3144,20,4335
소계,'2018.10,0,3500,21,4752
소계,'2018.11,0,3243,30,4499
소계,'2018.12,0,3221,24,4471
소계,'2019.01,0,2983,25,4134
소계,'2019.02,0,2482,13,3368
소계,'2019.03,0,3099,22,4223
소계,'2019.04,0,3283,14,4500
소계,'2019.05,0,3497,24,4886
소계,'2019.06,0,3290,20,4542
소계,'2019.07,0,3311,15,4446
소계,'2019.08,0,3447,22,4765
소계,'2019.09,0,3313,25,4550
소계,'2019.10,0,3634,31,5053
소계,'2019.11,0,3669,14,4933
소계,'2019.12,0,3250,25,4504
소계,'2020.01,0,2788,18,3944
소계,'2020.02,0,2999,20,3980
소계,'2020.03,0,2561,21,3385
소계,'2020.04,0,2724,17,3724
소계,'2020.05,0,3139,18,4294
소계,'2020.06,0,3189,15,4372
소계,'2020.07,0,3162,15,4319
소계,'2020.08,0,2926,19,3948
소계,'2020.09,0,2991,21,4035
소계,'2020.10,0,3122,20,4143
소계,'2020.11,0,3007,19,3926
소계,'2020.12,0,2619,16,3443
소계,'2021.01,0,2717,17,3690
소계,'2021.02,0,2505,21,3334
소계,'2021.03,0,2789,12,3740
소계,'2021.04,0,2952,14,3987
소계,'2021.05,0,2963,24,3994
소계,'2021.06,0,2990,16,3960
소계,'2021.07,0,2874,21,3781
소계,'2021.08,0,2778,25,3702
소계,'2021.09,0,2737,24,3547
소계,'2021.10,0,2814,24,3787
소계,'2021.11,0,2925,19,3935
소계,'2021.12,0,2869,26,3766
소계,'2022.01,109851800,2874,18,3868
소계,'2022.02,95108731,2176,16,2919
소계,'2022.03,108524976,2187,12,2852
소계,'2022.04,121410975,2847,23,3905
소계,'2022.05,131377473,3030,19,4065
소계,'2022.06,125158957,2748,16,3697
소계,'2022.07,131787561,3021,23,4026
소계,'2022.08,130575799,2734,19,3705
소계,'2022.09,123207532,2965,21,3940
소계,'2022.10,131267447,3137,15,4256
소계,'2022.11,128111031,2906,14,3900
소계,'2022.12,127348792,3073,25,4196
소계,'2023.01,114349277,2526,14,3407
소계,'2023.02,114099092,2279,15,3105
소계,'2023.03,132801041,2632,18,3442
소계,'2023.04,126941901,2749,12,3723
소계,'2023.05,130470268,2904,13,3976
소계,'2023.06,128909529,2820,21,3783
소계,'2023.07,129428369,2802,13,3794
소계,'2023.08,127306368,2949,12,3986
소계,'2023.09,125095671,3025,15,4088
소계,'2023.10,127190262,3035,17,4089
소계,'2023.11,129200919,3032,16,3999
소계,'2023.12,127970283,3058,14,4022
소계,'2024.01,122001192,2588,13,3473
소계,'2024.02,113170026,2322,12,3160
소계,'2024.03,130392130,2704,17,3660
소계,'2024.04,132514946,2739,21,3664
소계,'2024.05,135493958,2920,22,3859
소계,'2024.06,129815194,2976,13,3943
소계,'2024.07,135845910,2766,23,3632
소계,'2024.08,134963368,2925,21,3798
소계,'2024.09,130420504,2839,17,3693
소계,'2024.10,138959780,3094,16,4129
소계,'2024.11,137372702,2929,19,3818
소계,'2024.12,136904170,2663,18,3498
소계,'2025.01,110825189,0,0,0
소계,'2025.02,119292701,0,0,0
소계,'2025.03,136985126,0,0,0
소계,'2025.04,26535042,0,0,0
