구,연도,눈_발생건수,맑음_발생건수,비_발생건수,흐림_발생건수,눈_사상자수,맑음_사상자수,비_사상자수,흐림_사상자수,화재_소계,거주인구,버스계_발생건수,승용계_발생건수,화물계_발생건수,버스계_사상자수,승용계_사상자수,화물계_사상자수,차대사람_발생건수,차대차_발생건수,차량단독_발생건수,차대사람_사상자수,차대차_사상자수,차량단독_사상자수,인구 10만명당 부상자수 (명),인구 10만명당 사망자수 (명),자동차 1만대당 발생건수 (건)
송파구,2022,10.0,2238.0,129.0,44.0,14.0,3130.0,168.0,60.0,332.0,8001780.0,108.0,1645.0,64.0,153.0,2416.0,90.0,521.0,2012.0,48.0,554.0,2999.0,50.0,540.8,1.4,95.7
송파구,2023,17.0,2292.0,198.0,80.0,27.0,3187.0,274.0,94.0,364.0,7944348.0,109.0,1716.0,91.0,135.0,2499.0,121.0,530.0,2035.0,49.0,568.0,2990.0,55.0,545.9,1.5,99.4
양천구,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,947.0,29.0,347.0,1479.0,39.0,367.7,3.2,85.0
양천구,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,964.0,27.0,295.0,1561.0,36.0,371.4,2.8,81.5
양천구,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,846.0,16.0,340.0,1384.0,29.0,341.5,3.1,74.4
양천구,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,6097434.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,1071.0,30.0,452.0,1656.0,35.0,417.8,4.1,96.8
양천구,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,6094812.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,1315.0,32.0,402.0,1992.0,37.0,476.2,3.6,106.4
양천구,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,6044808.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,1073.0,35.0,377.0,1669.0,36.0,409.7,2.4,89.9
양천구,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,6055632.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,1049.0,48.0,371.0,1592.0,57.0,396.8,2.8,88.7
양천구,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,6029544.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,980.0,47.0,407.0,1592.0,51.0,406.8,2.8,86.2
양천구,2013,14.0,1076.0,136.0,98.0,15.0,1496.0,223.0,164.0,215.0,5981502.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,910.0,51.0,414.0,1441.0,64.0,383.4,2.8,81.2
양천구,2014,11.0,1167.0,105.0,164.0,12.0,1610.0,155.0,214.0,185.0,5918736.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,1009.0,59.0,421.0,1520.0,72.0,407.6,2.6,88.7
양천구,2015,4.0,1365.0,107.0,100.0,10.0,1912.0,150.0,151.0,203.0,5879457.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,1079.0,49.0,495.0,1690.0,60.0,456.2,2.9,95.3
양천구,2016,7.0,1306.0,90.0,85.0,8.0,1782.0,130.0,143.0,219.0,5822928.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,1046.0,42.0,420.0,1599.0,49.0,426.7,2.5,89.0
양천구,2017,6.0,1196.0,83.0,57.0,9.0,1587.0,125.0,78.0,234.0,5729226.0,53.0,885.0,39.0,70.0,1246.0,51.0,370.0,936.0,37.0,383.0,1375.0,44.0,376.6,2.7,79.3
양천구,2018,9.0,1265.0,107.0,46.0,42.0,1682.0,168.0,57.0,208.0,5646609.0,72.0,976.0,35.0,113.0,1333.0,49.0,366.0,1015.0,47.0,388.0,1512.0,50.0,414.2,2.3,84.4
양천구,2019,1.0,1369.0,78.0,57.0,1.0,1915.0,100.0,79.0,155.0,5573799.0,64.0,1007.0,38.0,82.0,1481.0,41.0,373.0,1097.0,36.0,391.0,1665.0,40.0,451.0,2.4,89.4
양천구,2020,2.0,1212.0,82.0,42.0,2.0,1654.0,117.0,56.0,143.0,5521185.0,48.0,904.0,34.0,61.0,1273.0,41.0,281.0,1027.0,36.0,294.0,1505.0,37.0,399.5,1.5,77.9
양천구,2021,1.0,1134.0,100.0,61.0,1.0,1476.0,141.0,76.0,140.0,5439147.0,45.0,877.0,18.0,53.0,1199.0,21.0,284.0,992.0,29.0,296.0,1380.0,30.0,375.6,3.1,77.9
양천구,2022,3.0,1039.0,74.0,47.0,4.0,1380.0,92.0,58.0,145.0,5359188.0,54.0,793.0,18.0,69.0,1079.0,20.0,260.0,877.0,28.0,269.0,1240.0,28.0,344.4,1.8,70.6
양천구,2023,5.0,1104.0,68.0,40.0,6.0,1479.0,82.0,58.0,139.0,5291115.0,73.0,813.0,41.0,85.0,1100.0,54.0,284.0,901.0,36.0,294.0,1298.0,37.0,369.7,1.1,74.3
영등포구,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,1656.0,66.0,484.0,2752.0,77.0,778.7,7.6,146.2
영등포구,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,1639.0,74.0,480.0,2662.0,89.0,745.2,6.5,141.2
영등포구,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,1659.0,51.0,525.0,2707.0,65.0,742.8,8.0,136.5
영등포구,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,5323617.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,1660.0,78.0,511.0,2741.0,93.0,746.0,8.1,134.9
영등포구,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,5327067.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,1709.0,100.0,577.0,2777.0,127.0,780.5,7.5,144.1
영등포구,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,5289960.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,1650.0,84.0,555.0,2711.0,112.0,751.3,6.7,141.7
영등포구,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,5335803.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,1628.0,89.0,626.0,2616.0,112.0,756.7,6.4,150.3
영등포구,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,5185155.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,1534.0,92.0,597.0,2520.0,121.0,751.0,7.5,140.9
영등포구,2013,13.0,1801.0,170.0,172.0,21.0,2583.0,274.0,278.0,196.0,5088948.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,1497.0,83.0,615.0,2435.0,107.0,742.0,6.9,139.5
영등포구,2014,16.0,1926.0,153.0,95.0,18.0,2762.0,218.0,150.0,224.0,5066331.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,1579.0,75.0,570.0,2494.0,90.0,742.2,6.2,139.6
영등포구,2015,14.0,2124.0,206.0,115.0,32.0,3081.0,293.0,183.0,224.0,5044446.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,1798.0,102.0,598.0,2840.0,154.0,853.0,6.7,151.2
영등포구,2016,8.0,2136.0,174.0,74.0,14.0,3116.0,241.0,111.0,265.0,4948938.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,1777.0,95.0,567.0,2772.0,156.0,853.8,5.4,147.5
영등포구,2017,11.0,2182.0,119.0,71.0,15.0,3217.0,191.0,115.0,222.0,4829652.0,107.0,1555.0,52.0,141.0,2364.0,77.0,560.0,1730.0,96.0,592.0,2800.0,149.0,875.3,5.5,146.7
영등포구,2018,7.0,2272.0,142.0,66.0,10.0,3238.0,204.0,95.0,228.0,4847439.0,108.0,1590.0,62.0,157.0,2392.0,95.0,563.0,1877.0,53.0,611.0,2884.0,59.0,875.1,5.5,155.5
영등포구,2019,9.0,2240.0,133.0,54.0,11.0,3182.0,198.0,68.0,235.0,4836747.0,131.0,1489.0,62.0,204.0,2192.0,79.0,565.0,1815.0,59.0,603.0,2783.0,76.0,860.6,2.7,154.1
영등포구,2020,3.0,1984.0,162.0,55.0,3.0,2789.0,245.0,65.0,208.0,4869807.0,72.0,1326.0,58.0,91.0,1957.0,77.0,371.0,1786.0,51.0,394.0,2655.0,60.0,761.5,1.7,135.3
영등포구,2021,2.0,1939.0,103.0,40.0,2.0,2671.0,132.0,50.0,181.0,4824501.0,67.0,1366.0,62.0,101.0,1934.0,82.0,340.0,1790.0,48.0,361.0,2570.0,51.0,740.1,3.7,132.2
영등포구,2022,5.0,1812.0,95.0,24.0,6.0,2484.0,133.0,27.0,218.0,4790958.0,121.0,1249.0,42.0,147.0,1771.0,67.0,384.0,1545.0,69.0,401.0,2246.0,80.0,680.0,5.0,125.2
영등포구,2023,6.0,1686.0,129.0,41.0,9.0,2320.0,184.0,65.0,320.0,4781793.0,128.0,1215.0,59.0,220.0,1717.0,71.0,385.0,1442.0,73.0,403.0,2139.0,84.0,658.4,1.8,119.6
용산구,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,1082.0,48.0,248.0,1816.0,67.0,879.3,8.3,158.1
용산구,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,1073.0,29.0,246.0,1766.0,36.0,836.9,5.8,154.0
용산구,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1007.0,38.0,250.0,1750.0,51.0,820.2,8.1,147.0
용산구,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,3001917.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,931.0,40.0,274.0,1503.0,47.0,719.0,7.6,134.7
용산구,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,3019674.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,993.0,67.0,310.0,1556.0,81.0,767.1,8.0,147.3
용산구,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,3025203.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,906.0,67.0,279.0,1396.0,78.0,675.9,5.8,136.8
용산구,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,3109914.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,854.0,43.0,292.0,1367.0,54.0,657.2,3.5,126.9
용산구,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,3082428.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,882.0,53.0,289.0,1466.0,64.0,708.6,4.3,130.0
용산구,2013,14.0,1190.0,97.0,44.0,21.0,1722.0,159.0,70.0,148.0,3040725.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,1030.0,63.0,312.0,1650.0,74.0,803.0,5.2,150.6
용산구,2014,6.0,1222.0,64.0,27.0,8.0,1796.0,103.0,38.0,186.0,3007251.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,1009.0,56.0,299.0,1615.0,65.0,788.7,3.2,146.5
용산구,2015,6.0,1350.0,118.0,40.0,9.0,1882.0,173.0,62.0,162.0,2988864.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,1123.0,59.0,362.0,1694.0,72.0,851.1,7.3,163.6
용산구,2016,1.0,1317.0,76.0,33.0,1.0,1917.0,114.0,48.0,161.0,2956950.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,1079.0,47.0,321.0,1707.0,53.0,844.1,4.9,155.1
용산구,2017,5.0,1245.0,48.0,39.0,30.0,1801.0,66.0,64.0,145.0,2927925.0,63.0,974.0,33.0,111.0,1469.0,45.0,286.0,994.0,57.0,313.0,1582.0,66.0,797.3,4.9,142.9
용산구,2018,6.0,1202.0,69.0,44.0,6.0,1694.0,89.0,64.0,170.0,2942499.0,44.0,1009.0,20.0,60.0,1457.0,23.0,295.0,990.0,45.0,315.0,1499.0,52.0,755.6,5.7,142.2
용산구,2019,2.0,1071.0,69.0,40.0,2.0,1455.0,97.0,65.0,217.0,2941146.0,39.0,866.0,32.0,44.0,1234.0,42.0,259.0,896.0,32.0,276.0,1312.0,36.0,658.3,4.1,128.1
용산구,2020,1.0,804.0,48.0,25.0,1.0,1060.0,74.0,39.0,177.0,2943375.0,35.0,629.0,22.0,39.0,873.0,22.0,155.0,697.0,38.0,163.0,983.0,44.0,481.5,4.9,92.9
용산구,2021,7.0,909.0,66.0,24.0,8.0,1230.0,96.0,30.0,161.0,2878758.0,45.0,673.0,25.0,49.0,965.0,33.0,174.0,813.0,27.0,183.0,1163.0,28.0,576.9,2.1,105.1
용산구,2022,1.0,865.0,32.0,38.0,1.0,1151.0,37.0,46.0,182.0,2820504.0,52.0,722.0,24.0,67.0,980.0,33.0,220.0,764.0,30.0,239.0,1071.0,31.0,570.1,4.7,111.4
용산구,2023,3.0,889.0,39.0,20.0,3.0,1229.0,60.0,23.0,193.0,2767047.0,44.0,709.0,27.0,51.0,1024.0,35.0,205.0,763.0,28.0,214.0,1129.0,34.0,601.5,4.8,107.4
은평구,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,941.0,30.0,434.0,1494.0,33.0,411.9,2.3,109.7
은평구,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,955.0,19.0,446.0,1514.0,22.0,419.7,3.8,111.5
은평구,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,891.0,19.0,432.0,1404.0,27.0,398.5,3.5,105.4
은평구,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,5526879.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,1055.0,27.0,544.0,1601.0,31.0,466.2,3.5,127.0
은평구,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,5636349.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,1180.0,65.0,526.0,1786.0,82.0,505.3,3.2,134.5
은평구,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,5770134.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,974.0,53.0,519.0,1549.0,68.0,430.1,3.2,112.2
은평구,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,5966655.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,921.0,58.0,565.0,1446.0,67.0,413.0,4.0,109.7
은평구,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,6065625.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,946.0,52.0,566.0,1595.0,57.0,434.3,4.2,106.6
은평구,2013,16.0,1052.0,101.0,78.0,24.0,1404.0,151.0,106.0,182.0,6098457.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,762.0,45.0,489.0,1188.0,49.0,337.7,2.0,87.8
은평구,2014,9.0,1147.0,71.0,88.0,20.0,1650.0,91.0,121.0,163.0,6061023.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,842.0,38.0,474.0,1383.0,43.0,375.4,2.2,91.0
은평구,2015,2.0,1048.0,94.0,52.0,8.0,1454.0,140.0,78.0,216.0,6045429.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,784.0,28.0,415.0,1241.0,33.0,332.9,3.2,81.4
은평구,2016,8.0,974.0,76.0,57.0,9.0,1333.0,101.0,82.0,196.0,5986629.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,685.0,42.0,423.0,1051.0,58.0,306.1,2.8,75.3
은평구,2017,8.0,930.0,55.0,64.0,8.0,1319.0,77.0,85.0,127.0,5910972.0,73.0,667.0,18.0,114.0,999.0,24.0,416.0,611.0,40.0,446.0,1010.0,45.0,303.1,2.4,71.2
은평구,2018,5.0,1013.0,71.0,40.0,7.0,1431.0,91.0,56.0,188.0,5864439.0,67.0,700.0,14.0,89.0,1024.0,21.0,367.0,721.0,46.0,380.0,1151.0,61.0,324.0,2.5,75.3
은평구,2019,5.0,1018.0,65.0,28.0,7.0,1340.0,79.0,42.0,171.0,5843109.0,89.0,651.0,27.0,96.0,902.0,34.0,361.0,703.0,55.0,383.0,1028.0,60.0,302.1,1.4,74.3
은평구,2020,4.0,828.0,83.0,35.0,7.0,1242.0,130.0,46.0,175.0,5808996.0,45.0,596.0,15.0,60.0,893.0,18.0,275.0,644.0,34.0,288.0,1095.0,46.0,292.3,2.9,62.1
은평구,2021,3.0,777.0,56.0,29.0,3.0,1102.0,85.0,34.0,147.0,5742450.0,47.0,492.0,15.0,111.0,692.0,18.0,250.0,583.0,34.0,261.0,922.0,46.0,255.3,2.3,56.9
은평구,2022,1.0,840.0,44.0,28.0,1.0,1163.0,61.0,30.0,198.0,5694597.0,44.0,583.0,16.0,55.0,841.0,26.0,272.0,615.0,31.0,283.0,951.0,31.0,266.9,1.9,59.9
은평구,2023,5.0,918.0,93.0,21.0,5.0,1211.0,114.0,28.0,230.0,5634255.0,93.0,674.0,15.0,123.0,900.0,17.0,320.0,670.0,49.0,340.0,970.0,50.0,287.3,1.5,67.1
종로구,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,1164.0,34.0,315.0,1848.0,46.0,1256.8,13.8,191.3
종로구,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,1015.0,32.0,340.0,1711.0,42.0,1203.3,8.7,166.7
종로구,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,1180.0,37.0,394.0,1903.0,42.0,1338.6,6.9,172.6
종로구,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,2141502.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,1124.0,48.0,415.0,1699.0,64.0,1198.9,12.8,163.6
종로구,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,2142375.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,1152.0,64.0,393.0,1752.0,84.0,1245.3,10.1,187.7
종로구,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,2122731.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,998.0,61.0,402.0,1547.0,79.0,1120.1,10.6,229.6
종로구,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,2141415.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,966.0,48.0,437.0,1510.0,61.0,1123.9,7.9,219.0
종로구,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,2100582.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,925.0,50.0,426.0,1513.0,67.0,1151.6,6.9,211.1
종로구,2013,4.0,1075.0,112.0,81.0,4.0,1504.0,162.0,109.0,232.0,2030355.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,856.0,54.0,378.0,1348.0,57.0,1054.4,7.7,198.7
종로구,2014,8.0,1176.0,85.0,44.0,20.0,1586.0,134.0,59.0,220.0,1996677.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,859.0,69.0,406.0,1316.0,79.0,1082.6,6.7,205.2
종로구,2015,3.0,1232.0,125.0,54.0,3.0,1685.0,180.0,73.0,236.0,1973556.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,942.0,77.0,413.0,1440.0,88.0,1179.9,4.9,222.9
종로구,2016,2.0,1151.0,84.0,61.0,3.0,1542.0,123.0,88.0,243.0,1956321.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,860.0,46.0,416.0,1289.0,52.0,1079.5,5.6,206.5
종로구,2017,9.0,1083.0,56.0,42.0,10.0,1546.0,81.0,65.0,203.0,1965714.0,76.0,780.0,23.0,118.0,1190.0,24.0,333.0,810.0,47.0,359.0,1288.0,55.0,1028.3,7.9,185.3
종로구,2018,8.0,1025.0,69.0,32.0,10.0,1391.0,105.0,46.0,226.0,1962087.0,74.0,774.0,21.0,99.0,1096.0,26.0,336.0,757.0,41.0,347.0,1161.0,44.0,948.3,3.7,177.5
종로구,2019,0.0,1052.0,48.0,32.0,0.0,1454.0,69.0,41.0,208.0,1950165.0,85.0,745.0,16.0,121.0,1048.0,20.0,305.0,781.0,47.0,322.0,1172.0,71.0,963.1,3.7,178.9
종로구,2020,2.0,804.0,67.0,28.0,3.0,1092.0,88.0,43.0,185.0,1924026.0,64.0,565.0,27.0,83.0,803.0,31.0,223.0,648.0,32.0,240.0,955.0,34.0,769.8,3.1,142.3
종로구,2021,3.0,691.0,47.0,29.0,3.0,944.0,64.0,37.0,170.0,1859340.0,49.0,486.0,14.0,56.0,712.0,16.0,182.0,560.0,36.0,193.0,822.0,41.0,682.8,3.9,122.6
종로구,2022,2.0,867.0,49.0,53.0,2.0,1203.0,68.0,76.0,161.0,1833447.0,77.0,613.0,15.0,115.0,886.0,26.0,270.0,651.0,53.0,292.0,996.0,66.0,887.6,2.0,154.0
종로구,2023,3.0,890.0,61.0,24.0,3.0,1208.0,87.0,30.0,171.0,1815423.0,97.0,624.0,32.0,139.0,849.0,50.0,256.0,676.0,56.0,281.0,1001.0,57.0,884.7,5.3,155.2
중구,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,994.0,13.0,345.0,1508.0,17.0,1381.5,9.7,210.2
중구,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,1039.0,24.0,352.0,1565.0,26.0,1413.3,11.7,216.2
중구,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,1069.0,22.0,338.0,1591.0,27.0,1414.5,8.7,188.4
중구,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,1666248.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,1065.0,34.0,371.0,1561.0,43.0,1413.4,9.4,171.6
중구,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,1660422.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,1117.0,39.0,407.0,1636.0,47.0,1507.3,8.7,230.6
중구,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,1663344.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,1149.0,34.0,379.0,1742.0,38.0,1524.1,5.0,202.1
중구,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,1694199.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,1063.0,33.0,430.0,1574.0,34.0,1430.4,9.2,199.4
중구,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,1714740.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,1046.0,36.0,398.0,1589.0,43.0,1433.2,8.5,183.7
중구,2013,10.0,1178.0,108.0,138.0,15.0,1635.0,144.0,180.0,162.0,1669662.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,1000.0,39.0,418.0,1519.0,48.0,1431.3,7.2,199.7
중구,2014,7.0,1073.0,79.0,134.0,10.0,1483.0,108.0,175.0,207.0,1642764.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,912.0,41.0,368.0,1376.0,48.0,1310.3,5.1,186.0
중구,2015,4.0,1108.0,110.0,111.0,4.0,1495.0,161.0,146.0,220.0,1621260.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,918.0,47.0,390.0,1366.0,55.0,1342.2,6.0,197.6
중구,2016,5.0,1115.0,81.0,86.0,7.0,1489.0,120.0,116.0,200.0,1612449.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,906.0,37.0,368.0,1327.0,38.0,1276.7,12.7,193.8
중구,2017,4.0,1125.0,61.0,59.0,6.0,1514.0,76.0,87.0,180.0,1604535.0,64.0,852.0,29.0,92.0,1197.0,33.0,316.0,896.0,40.0,327.0,1318.0,43.0,1251.2,3.0,188.7
중구,2018,5.0,1002.0,68.0,47.0,8.0,1348.0,86.0,64.0,251.0,1624371.0,76.0,787.0,17.0,93.0,1104.0,17.0,291.0,796.0,41.0,308.0,1163.0,44.0,1110.3,6.6,169.8
중구,2019,1.0,1065.0,67.0,49.0,1.0,1461.0,91.0,64.0,194.0,1635789.0,81.0,784.0,23.0,104.0,1151.0,27.0,284.0,862.0,38.0,303.0,1278.0,39.0,1183.3,3.7,179.2
중구,2020,0.0,820.0,66.0,66.0,0.0,1073.0,94.0,84.0,172.0,1627365.0,65.0,572.0,42.0,80.0,781.0,48.0,239.0,678.0,38.0,252.0,962.0,40.0,927.0,4.5,145.7
중구,2021,3.0,740.0,32.0,70.0,4.0,997.0,49.0,99.0,139.0,1589091.0,51.0,534.0,29.0,60.0,754.0,37.0,173.0,655.0,26.0,185.0,948.0,26.0,877.2,2.3,113.3
중구,2022,6.0,819.0,50.0,58.0,11.0,1044.0,65.0,83.0,164.0,1574016.0,69.0,590.0,35.0,86.0,790.0,37.0,221.0,691.0,31.0,234.0,948.0,32.0,926.7,1.5,129.2
중구,2023,3.0,809.0,52.0,62.0,5.0,1042.0,67.0,78.0,123.0,1581186.0,90.0,594.0,30.0,113.0,787.0,38.0,216.0,682.0,33.0,233.0,930.0,34.0,906.0,2.3,134.7
중랑구,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,1328.0,41.0,516.0,2184.0,50.0,637.1,2.6,153.6
중랑구,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,1321.0,33.0,500.0,2093.0,38.0,609.4,3.3,150.4
중랑구,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,1538.0,43.0,516.0,2474.0,52.0,700.5,4.6,168.0
중랑구,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,5192808.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,1448.0,67.0,557.0,2167.0,76.0,643.0,3.9,163.9
중랑구,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,5177166.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,1433.0,65.0,560.0,2209.0,71.0,657.4,3.5,162.1
중랑구,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,5164542.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,1457.0,63.0,585.0,2199.0,74.0,657.2,3.9,164.3
중랑구,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,5164476.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,1235.0,63.0,514.0,1805.0,79.0,556.6,2.8,140.7
